Date,Open,High,Low,Close,Adj Close,Volume
2025-09-04,592.47,596.77,591.60,596.59,596.59,8,035,900
2025-09-03,590.81,592.23,588.78,591.72,591.72,8,205,900
2025-09-02,586.06,588.80,583.67,588.71,588.71,11,116,700
2025-08-29,595.24,595.55,591.25,593.08,593.08,7,512,000
2025-08-28,595.07,597.07,593.27,596.52,596.52,5,058,700
2025-08-27,592.52,595.14,592.44,594.42,594.42,6,171,400
2025-08-26,590.38,593.43,589.79,593.06,593.06,4,776,600
2025-08-25,592.05,593.23,590.55,590.70,590.70,6,483,000
2025-08-22,586.27,594.32,585.84,593.21,593.21,6,389,300
2025-08-21,584.93,586.46,582.65,584.27,584.27,4,807,300
2025-08-20,587.81,588.00,581.85,586.58,586.58,7,113,600
2025-08-19,591.25,592.12,586.94,588.13,588.13,6,739,300
2025-08-18,590.98,592.02,590.35,591.36,591.36,5,311,700
2025-08-15,593.86,593.95,590.66,591.57,591.57,7,196,300
2025-08-14,590.92,593.51,590.50,592.85,592.85,6,236,700
2025-08-13,592.86,594.03,590.81,592.84,592.84,5,393,000
2025-08-12,586.75,590.96,585.43,590.78,590.78,5,851,900
2025-08-11,586.03,587.36,583.44,584.54,584.54,5,373,900
2025-08-08,582.93,586.17,582.60,585.74,585.74,4,342,300
2025-08-07,584.87,585.52,578.31,581.29,581.29,4,594,300
2025-08-06,578.25,582.27,577.41,581.64,581.64,4,545,000
2025-08-05,580.79,581.50,576.40,577.35,577.35,4,647,400
2025-08-04,575.17,580.21,575.08,580.14,580.14,6,640,100
2025-08-01,575.73,575.74,569.29,571.45,571.45,8,781,300
2025-07-31,587.83,588.16,579.84,581.02,581.02,7,046,800
2025-07-30,584.66,586.15,580.55,583.21,583.21,6,974,700
2025-07-29,586.82,587.08,583.12,583.92,583.92,5,053,400
2025-07-28,586.04,586.50,584.24,585.44,585.44,4,193,100
2025-07-25,583.81,586.04,583.59,585.58,585.58,4,210,100
2025-07-24,583.34,584.75,582.72,583.26,583.26,3,840,900
2025-07-23,580.57,582.96,578.87,582.86,582.86,4,257,300
2025-07-22,578.28,578.84,575.64,577.95,577.95,4,767,700
2025-07-21,577.98,580.53,577.59,577.95,577.95,5,913,800
2025-07-18,578.47,578.50,575.84,576.92,576.92,4,262,400
2025-07-17,574.02,577.65,573.80,577.18,577.18,6,495,300
2025-07-16,573.40,574.26,568.17,573.74,573.74,6,141,200
2025-07-15,576.85,577.16,571.85,571.86,571.86,5,399,000
2025-07-14,572.85,574.68,571.58,574.35,574.35,4,747,000
2025-07-11,572.45,574.38,571.37,573.22,573.22,4,428,900
2025-07-10,573.78,576.26,572.70,575.29,575.29,4,961,700
2025-07-09,572.46,574.26,570.76,573.61,573.61,7,156,500
2025-07-08,571.15,571.83,569.48,570.23,570.23,6,944,600
2025-07-07,573.00,573.59,567.98,570.61,570.61,6,417,800
2025-07-03,572.18,575.67,572.13,575.22,575.22,4,837,000
2025-07-02,567.37,570.34,566.81,570.29,570.29,6,164,000
2025-07-01,566.56,568.80,565.80,567.77,567.77,7,412,700
2025-06-30,567.50,569.15,565.38,568.03,568.03,5,750,600
2025-06-27,565.11,568.33,563.21,566.95,565.21,6,056,500
2025-06-26,561.52,564.55,560.96,564.15,562.41,6,081,400
2025-06-25,560.52,561.02,558.34,559.72,558.00,16,472,300
2025-06-24,557.18,560.43,556.37,559.44,557.72,6,770,000
2025-06-23,548.66,553.70,545.75,553.36,551.66,9,820,200
2025-06-20,551.72,552.72,546.62,547.72,546.03,9,978,500
2025-06-18,550.16,552.71,548.39,549.24,547.55,4,602,300
2025-06-17,551.79,553.16,548.64,549.35,547.66,4,753,300
2025-06-16,551.94,555.69,551.87,554.07,552.36,7,421,300
2025-06-13,550.24,553.25,547.41,548.77,547.08,7,100,600
2025-06-12,551.60,555.00,551.13,554.95,553.24,8,422,900
2025-06-11,555.41,556.23,550.91,552.86,551.16,20,800,600
2025-06-10,551.78,554.74,550.74,554.39,552.68,5,984,100
2025-06-09,551.30,552.70,550.20,551.25,549.55,4,516,400
2025-06-06,550.30,552.32,548.70,550.66,548.97,4,736,000
2025-06-05,549.48,550.63,543.34,545.09,543.41,6,372,100
2025-06-04,548.75,549.65,547.44,547.65,545.96,4,543,400
2025-06-03,544.53,548.87,544.09,548.00,546.31,4,993,600
