Date,Open,High,Low,Close,Volume
2025-09-03,487.69,499.87,485.08,487.35,5,050,000
2025-09-02,464.00,481.86,452.25,481.73,5,279,100
2025-08-29,480.72,485.53,472.42,478.59,5,148,100
2025-08-28,463.20,488.70,463.00,483.75,5,898,500
2025-08-27,469.00,474.98,458.65,462.94,2,968,600
2025-08-26,448.01,471.92,444.00,469.33,5,593,700
2025-08-25,440.30,454.39,434.02,450.68,4,018,600
2025-08-22,418.76,446.92,412.33,441.68,6,208,200
2025-08-21,411.62,431.86,408.80,418.76,5,061,500
2025-08-20,405.02,412.81,385.19,412.38,6,374,400
2025-08-19,430.64,434.07,407.52,412.60,5,456,700
2025-08-18,438.01,444.00,432.61,438.54,2,713,000
2025-08-15,434.50,441.50,421.40,438.68,3,404,000
2025-08-14,434.58,445.00,426.00,433.34,5,005,100
2025-08-13,470.38,472.05,438.77,446.40,6,334,100
2025-08-12,466.92,470.28,458.48,467.00,4,536,800
2025-08-11,455.00,473.70,449.21,465.58,5,976,600
2025-08-08,448.60,464.98,447.02,455.98,9,487,800
2025-08-07,397.25,453.76,385.10,437.34,20,738,700
2025-08-06,385.19,393.45,378.36,390.57,12,843,900
2025-08-05,398.00,399.94,376.91,377.93,6,389,800
2025-08-04,383.01,395.56,368.19,395.01,4,986,200
2025-08-01,377.46,385.92,366.47,379.17,6,336,300
2025-07-31,380.00,397.92,377.52,390.70,7,940,700
2025-07-30,362.53,366.80,358.55,363.31,2,247,100
2025-07-29,373.96,379.23,359.46,361.63,3,270,300
2025-07-28,366.50,371.70,362.17,370.96,2,823,000
2025-07-25,360.00,369.79,357.03,364.14,2,883,700
2025-07-24,363.82,364.78,355.00,359.94,2,673,300
2025-07-23,352.98,363.68,349.21,362.12,3,626,100
2025-07-22,363.30,364.90,343.00,350.00,4,775,200
2025-07-21,360.60,375.50,359.40,366.17,4,582,400
2025-07-18,372.59,375.49,361.00,364.46,4,836,500
2025-07-17,356.59,369.40,351.00,363.78,4,602,400
2025-07-16,355.58,358.56,348.71,355.50,3,703,500
2025-07-15,348.00,354.38,345.41,352.96,3,389,500
2025-07-14,342.90,362.53,342.11,355.90,6,338,800
2025-07-11,342.00,345.93,332.32,335.10,3,584,600
2025-07-10,359.36,359.36,334.53,346.32,5,618,400
2025-07-09,350.27,362.64,344.75,352.74,4,234,900
2025-07-08,352.14,359.00,341.50,344.75,3,023,100
2025-07-07,341.87,346.78,338.22,345.00,3,158,400
2025-07-03,332.00,343.50,325.58,341.64,3,525,800
2025-07-02,342.53,348.55,333.20,336.00,4,127,400
2025-07-01,347.00,358.53,331.00,336.69,5,379,800
2025-06-30,341.32,361.76,340.05,350.08,8,204,900
2025-06-27,348.49,348.83,332.10,333.78,18,537,800
2025-06-26,342.41,347.95,328.94,347.45,5,305,900
2025-06-25,355.40,358.24,336.67,338.80,4,109,500
2025-06-24,346.92,352.39,341.93,349.48,5,303,000
2025-06-23,324.36,336.04,320.00,335.40,5,498,900
2025-06-20,344.23,344.76,321.68,324.70,8,731,800
