Date,Open,High,Low,Close,Adj Close,Volume
2024-03-14,86.19,86.31,84.39,85.33,85.13,240,600
2024-03-13,86.96,87.54,86.40,86.52,86.32,229,600
2024-03-12,88.21,88.21,86.40,87.64,87.38,295,200
2024-03-11,89.08,89.08,87.39,87.77,87.51,316,300
2024-03-08,90.03,91.01,89.06,89.66,89.40,315,400
2024-03-07,89.00,90.12,88.85,89.44,89.18,262,400
2024-03-06,87.87,88.72,87.30,88.53,88.27,301,200
2024-03-05,86.36,88.42,85.96,87.04,86.78,302,000
2024-03-04,86.88,87.58,86.70,87.06,86.80,245,200
2024-03-01,85.07,86.72,85.05,86.53,86.28,223,600
2024-02-29,85.42,85.60,84.39,85.18,84.93,365,200
2024-02-28,82.92,84.95,82.92,84.20,83.95,277,400
2024-02-27,85.94,86.35,83.85,83.88,83.63,341,500
2024-02-26,83.72,85.76,83.68,85.34,85.09,422,000
2024-02-23,82.30,84.22,82.17,83.93,83.68,342,000
2024-02-22,81.44,82.60,80.73,82.58,82.34,239,600
2024-02-21,79.55,81.54,78.64,81.25,81.01,306,400
2024-02-20,81.85,82.40,79.54,80.43,80.19,293,200
2024-02-16,84.63,85.36,83.01,83.11,82.87,252,900
2024-02-15,84.99,85.32,83.75,84.97,84.72,223,500
2024-02-14,84.08,84.84,83.10,84.40,84.15,419,500
2024-02-13,82.58,83.20,80.96,82.84,82.60,936,700
2024-02-12,84.21,85.90,83.90,85.74,85.49,455,800
2024-02-09,85.35,85.35,81.97,83.23,82.99,518,200
2024-02-08,79.80,85.61,78.05,84.23,83.98,665,400
2024-02-07,74.98,75.39,74.29,74.50,74.28,352,100
2024-02-06,73.53,75.51,73.53,74.98,74.76,317,700
2024-02-05,74.15,74.26,72.91,73.49,73.27,154,600
2024-02-02,73.91,75.35,73.73,75.20,74.98,202,400
2024-02-01,74.74,75.21,73.96,74.87,74.65,187,900
2024-01-31,75.96,76.02,74.15,74.18,73.96,304,400
2024-01-30,75.32,76.33,75.26,75.96,75.74,121,700
2024-01-29,74.62,75.38,74.19,75.22,75.00,125,500
2024-01-26,75.13,75.43,74.76,74.92,74.70,104,100
2024-01-25,74.71,74.77,73.72,74.62,74.40,275,900
2024-01-24,75.58,75.58,73.65,73.90,73.68,204,700
2024-01-23,74.83,75.50,74.10,74.43,74.21,229,700
2024-01-22,74.32,74.92,73.88,74.07,73.85,199,300
2024-01-19,73.38,73.64,72.27,73.41,73.19,189,300
2024-01-18,72.86,73.08,72.09,72.93,72.72,177,800
2024-01-17,71.34,72.40,71.20,72.18,71.97,194,500
2024-01-16,72.41,73.24,71.99,72.48,72.27,191,200
2024-01-12,74.63,74.63,72.63,73.05,72.84,191,400
2024-01-11,73.40,73.74,72.30,73.73,73.51,258,000
2024-01-10,73.41,74.25,72.66,73.72,73.50,170,200
2024-01-09,74.25,74.25,73.28,73.68,73.46,199,800
2024-01-08,73.92,75.49,73.68,75.46,75.24,255,700
2024-01-05,74.30,75.44,73.76,73.92,73.70,186,600
2024-01-04,75.04,75.51,73.97,74.80,74.58,295,900
2024-01-03,75.91,76.34,74.95,75.08,74.86,253,300
2024-01-02,76.39,78.24,76.39,77.08,76.85,234,600
2023-12-29,78.32,78.71,77.22,77.25,77.02,206,600
2023-12-28,78.01,78.47,77.61,78.47,78.24,188,000
2023-12-27,78.52,79.28,78.24,78.38,78.15,188,000
2023-12-26,77.62,78.79,77.52,78.55,78.32,139,900
2023-12-22,77.56,78.42,77.33,77.63,77.40,193,000
2023-12-21,76.33,77.22,76.00,77.06,76.83,201,600
2023-12-20,76.10,77.82,75.28,75.46,75.24,376,600
2023-12-19,75.61,77.28,75.61,76.32,76.10,251,600
2023-12-18,75.94,76.16,74.78,75.04,74.82,343,100
2023-12-15,77.13,78.07,75.76,75.83,75.61,899,300
2023-12-14,75.60,76.95,75.40,76.71,76.48,300,700
2023-12-13,72.62,74.40,71.89,74.19,73.97,331,200
2023-12-12,72.20,73.37,71.19,72.61,72.35,222,300
2023-12-11,72.58,73.22,71.98,72.21,71.95,373,600
2023-12-08,71.26,72.91,71.19,72.56,72.30,368,600
2023-12-07,69.33,71.16,69.33,71.13,70.87,291,000
2023-12-06,69.89,71.16,69.27,69.43,69.18,228,900
2023-12-05,69.18,69.87,68.77,69.04,68.79,312,700
2023-12-04,68.04,69.57,67.47,69.51,69.26,285,800
2023-12-01,66.23,69.24,65.68,68.47,68.22,381,100
2023-11-30,66.87,66.87,65.64,66.44,66.20,459,600
2023-11-29,67.01,67.73,65.52,66.29,66.05,330,900
2023-11-28,68.33,68.33,66.21,66.43,66.19,259,000
2023-11-27,68.13,69.03,67.84,68.63,68.38,204,800
2023-11-24,68.30,69.24,68.30,68.47,68.22,89,700
2023-11-22,69.35,69.64,68.62,68.67,68.42,197,600
