Date,Open,High,Low,Close,Adj Close,Volume
2025-09-03,119.36,119.44,117.30,118.72,118.72,13,161,800
2025-09-02,115.86,118.56,114.25,118.48,118.48,13,771,900
2025-08-29,122.60,122.77,118.06,119.01,119.01,16,774,000
2025-08-28,118.88,122.57,118.73,122.00,122.00,17,295,500
2025-08-27,116.85,118.73,116.44,117.75,117.75,15,349,300
2025-08-26,116.09,118.36,115.81,116.50,116.50,12,584,300
2025-08-25,117.68,118.08,116.10,116.42,116.42,8,674,800
2025-08-22,117.65,120.70,116.51,117.68,117.68,17,038,300
2025-08-21,117.00,117.73,115.61,115.79,115.79,13,174,900
2025-08-20,118.70,118.91,113.46,117.21,117.21,25,795,000
2025-08-19,122.94,124.24,121.31,122.05,122.05,11,491,200
2025-08-18,121.35,123.68,120.66,123.55,123.55,12,208,800
2025-08-15,123.17,123.38,119.44,120.87,120.87,18,986,700
2025-08-14,123.20,125.74,121.40,125.29,125.29,12,235,900
2025-08-13,127.58,128.60,123.35,124.27,124.27,18,438,200
2025-08-12,124.70,128.55,123.04,127.75,127.75,25,961,200
2025-08-11,124.97,127.28,121.65,123.72,123.72,35,065,800
2025-08-08,112.17,119.33,111.67,118.89,118.89,28,962,200
2025-08-07,114.14,115.28,110.79,111.87,111.87,18,986,500
2025-08-06,107.90,108.96,106.75,108.78,108.78,13,021,900
2025-08-05,109.30,110.64,106.83,109.06,109.06,17,836,000
2025-08-04,106.02,107.88,105.46,107.77,107.77,14,780,600
2025-08-01,105.49,106.50,103.38,104.88,104.88,24,003,300
2025-07-31,112.19,112.27,106.94,109.14,109.14,29,224,300
2025-07-30,112.60,114.89,112.41,114.74,114.74,16,378,800
2025-07-29,112.05,113.54,110.67,111.96,111.96,16,653,300
2025-07-28,111.72,112.00,109.86,111.25,111.25,12,932,300
2025-07-25,110.99,111.50,108.83,111.26,111.26,16,372,300
2025-07-24,111.06,112.73,110.25,111.73,111.73,20,293,100
2025-07-23,109.44,110.29,108.88,109.83,109.83,17,810,000
2025-07-22,112.86,113.00,108.13,109.22,109.22,27,917,600
2025-07-21,113.59,115.92,112.67,113.23,113.23,22,189,800
2025-07-18,114.24,114.80,113.28,114.39,114.39,19,349,900
2025-07-17,113.93,114.20,110.95,113.26,113.26,34,702,400
2025-07-16,119.03,119.09,114.81,116.43,116.43,30,614,800
2025-07-15,120.94,121.39,119.12,120.11,120.11,24,958,900
2025-07-14,120.38,120.44,117.02,118.61,118.61,32,117,700
2025-07-11,122.13,124.81,121.24,124.53,124.53,15,820,600
2025-07-10,124.28,124.35,122.02,123.11,123.11,15,378,400
2025-07-09,124.82,126.15,121.28,122.24,122.24,20,464,000
2025-07-08,122.45,125.45,121.95,124.42,124.42,26,238,200
2025-07-07,121.18,121.51,118.91,119.92,119.92,19,148,400
2025-07-03,122.33,123.63,121.83,122.29,122.18,13,247,900
2025-07-02,120.50,123.00,118.06,121.74,121.63,29,303,800
2025-07-01,122.35,123.99,119.08,120.89,120.78,24,825,800
2025-06-30,124.90,125.08,121.85,123.25,123.13,22,799,700
2025-06-27,125.14,127.54,123.39,124.76,124.64,36,888,600
2025-06-26,129.53,129.85,123.79,126.00,125.88,62,678,100
2025-06-25,126.61,127.50,125.62,127.25,127.13,39,407,000
