Date,Open,High,Low,Close,Volume
2025-01-28,172.16,173.29,169.97,171.42,344,500
2025-01-27,171.99,174.34,169.13,172.16,368,800
2025-01-24,173.26,175.65,172.29,173.80,279,100
2025-01-23,173.63,175.42,171.59,174.13,468,700
2025-01-22,172.52,175.48,172.28,172.72,387,400
2025-01-21,167.50,172.83,167.50,172.25,340,400
2025-01-17,167.45,167.75,165.52,166.05,360,300
2025-01-16,164.29,167.50,163.79,165.24,360,900
2025-01-15,167.76,167.76,164.47,164.53,379,600
2025-01-14,160.58,164.01,159.85,163.32,360,400
2025-01-13,155.48,159.71,155.16,159.60,276,500
2025-01-10,154.41,159.44,153.04,157.51,498,600
2025-01-08,154.25,157.71,152.01,157.54,362,900
2025-01-07,153.69,157.30,153.69,156.08,307,200
2025-01-06,150.10,155.76,150.10,152.50,357,000
2025-01-03,149.55,151.97,148.07,149.39,400,300
2025-01-02,154.90,155.13,149.09,149.36,214,400
2024-12-31,152.27,152.79,148.20,152.10,510,600
2024-12-30,151.17,151.94,147.28,150.20,212,200
2024-12-27,153.88,154.35,150.19,152.09,200,300
2024-12-26,153.87,155.75,153.34,154.75,224,400
2024-12-24,154.00,154.77,153.10,154.00,129,400
2024-12-23,154.90,156.23,153.16,154.35,257,800
2024-12-20,155.43,159.05,153.57,154.68,1,354,400
2024-12-19,151.73,158.40,150.21,157.57,603,300
2024-12-18,157.62,157.62,149.74,151.33,409,500
2024-12-17,160.14,161.89,155.59,155.75,361,600
2024-12-16,158.83,164.60,158.77,161.48,490,200
2024-12-13,163.17,165.68,158.10,158.94,420,600
2024-12-12,161.99,164.56,160.66,162.98,328,300
2024-12-11,164.63,165.92,159.74,162.96,268,400
2024-12-10,161.84,163.73,158.63,162.85,265,100
2024-12-09,163.40,165.61,161.20,161.36,499,800
2024-12-06,161.54,162.56,160.59,162.49,402,700
2024-12-05,162.34,163.06,159.38,160.35,355,100
2024-12-04,161.80,164.91,160.57,161.21,325,500
2024-12-03,159.18,160.53,156.70,160.01,354,300
2024-12-02,156.37,162.16,155.57,160.38,406,900
2024-11-29,157.08,158.75,155.43,156.45,197,400
2024-11-27,156.06,156.78,152.98,156.28,251,900
2024-11-26,154.66,156.39,152.68,155.77,344,700
2024-11-25,152.82,158.55,152.82,154.97,405,500
2024-11-22,150.72,153.36,150.47,151.11,491,500
2024-11-21,150.00,151.76,149.49,149.95,378,700
2024-11-20,149.73,150.38,146.56,150.16,964,200
2024-11-19,148.60,149.75,147.45,149.61,309,500
2024-11-18,152.11,152.36,149.82,150.00,369,300
2024-11-15,153.00,153.56,150.02,151.50,467,400
2024-11-14,157.80,158.49,151.64,152.63,491,200
2024-11-13,161.96,163.50,157.85,157.85,510,200
2024-11-12,167.36,168.72,161.40,161.40,689,100
2024-11-11,171.77,172.78,167.17,167.44,325,700
2024-11-08,171.55,171.76,168.62,170.79,565,700
2024-11-07,174.73,175.94,169.67,172.08,755,100
2024-11-06,179.05,181.15,174.28,174.50,567,400
2024-11-05,170.00,171.50,166.89,170.00,426,600
2024-11-04,170.49,175.29,168.62,170.50,460,500
2024-11-01,174.81,177.17,170.12,172.21,562,100
2024-10-31,195.35,195.53,174.02,174.92,701,900
2024-10-30,209.00,211.28,201.90,203.89,500,600
2024-10-29,205.33,211.35,203.77,210.34,194,500
2024-10-28,210.39,212.68,206.40,206.83,220,100
2024-10-25,212.48,213.05,207.95,209.14,183,600
2024-10-24,212.79,212.79,208.98,210.67,190,100
2024-10-23,214.80,215.51,208.58,211.00,183,100
2024-10-22,220.13,220.81,215.85,216.51,467,500
2024-10-21,221.61,223.37,220.60,221.72,97,000
2024-10-18,223.84,223.84,221.03,221.80,96,400
