Date,Open,High,Low,Close,Adj Close,Volume
2024-07-12,122.58,123.13,120.85,121.06,119.70,310,700
2024-07-11,123.90,124.01,121.65,122.19,120.82,274,200
2024-07-10,121.57,122.54,121.04,122.15,120.78,248,800
2024-07-09,121.26,122.00,120.48,121.25,119.49,553,300
2024-07-08,120.67,123.14,120.52,121.48,119.72,594,100
2024-07-05,118.56,120.54,118.50,120.38,118.63,377,700
2024-07-03,118.99,119.40,117.55,118.68,116.96,196,900
2024-07-02,116.46,119.15,116.28,118.39,116.67,353,000
2024-07-01,117.09,117.51,115.10,116.28,114.59,362,800
2024-06-28,116.71,117.80,116.10,116.56,114.87,444,300
2024-06-27,116.31,117.39,115.34,116.04,114.36,264,300
2024-06-26,115.22,116.24,114.56,116.21,114.52,502,500
2024-06-25,116.20,116.20,114.84,115.63,113.95,406,800
2024-06-24,116.89,117.60,115.55,115.77,114.09,571,500
2024-06-21,116.31,118.58,116.09,117.59,115.88,1,280,700
2024-06-20,117.50,118.52,115.08,116.44,114.75,454,200
2024-06-18,117.14,117.72,116.04,117.58,115.87,369,700
2024-06-17,116.76,118.11,116.36,117.14,115.44,242,800
2024-06-14,116.61,116.86,115.59,116.65,114.96,232,800
2024-06-13,117.76,118.10,116.97,117.50,115.80,273,200
2024-06-12,117.82,119.10,117.58,117.96,116.25,369,000
2024-06-11,115.28,116.82,114.42,116.07,114.39,330,900
2024-06-10,116.72,116.92,114.84,116.05,114.37,659,200
2024-06-07,117.06,118.10,117.03,117.30,115.60,208,200
2024-06-06,117.01,118.06,116.85,117.50,115.80,354,500
2024-06-05,115.32,116.91,114.21,116.85,115.16,469,500
2024-06-04,114.75,115.39,114.07,114.90,113.23,238,200
2024-06-03,114.58,115.12,113.75,114.52,112.86,326,300
2024-05-31,114.17,114.61,111.96,113.87,112.22,405,500
2024-05-30,111.90,114.33,111.85,113.59,111.94,587,400
2024-05-29,110.49,112.45,110.49,111.94,110.32,315,200
2024-05-28,110.92,112.35,110.49,111.57,109.95,381,600
2024-05-24,110.28,111.76,109.72,110.97,109.36,490,700
2024-05-23,110.67,110.67,109.24,109.88,108.29,285,000
2024-05-22,110.14,111.20,109.78,110.62,109.02,371,700
2024-05-21,109.73,110.55,109.46,110.00,108.40,360,200
2024-05-20,109.39,110.16,109.11,109.94,108.35,372,000
2024-05-17,108.98,109.98,108.76,109.40,107.81,318,400
2024-05-16,108.46,109.95,108.31,108.68,107.10,593,000
2024-05-15,106.96,109.75,106.96,108.87,107.29,593,300
2024-05-14,106.65,108.08,106.10,106.32,104.78,635,800
2024-05-13,105.28,106.70,105.28,106.39,104.85,484,400
2024-05-10,105.85,106.65,105.49,106.52,104.97,370,400
2024-05-09,105.86,106.33,105.37,105.56,104.03,343,400
2024-05-08,104.52,106.50,104.52,105.77,104.24,557,600
2024-05-07,104.71,106.60,104.06,105.43,103.90,1,102,300
