Date,Open,High,Low,Close,Volume
2025-09-03,188.95,192.35,188.05,191.53,5,478,100
2025-09-02,187.26,191.59,186.35,190.52,7,066,900
2025-08-29,191.37,192.79,190.03,190.52,5,195,200
2025-08-28,187.44,191.57,187.20,191.02,6,031,800
2025-08-27,185.00,188.21,184.69,187.61,5,990,600
2025-08-26,184.22,186.66,183.99,184.23,8,319,100
2025-08-25,185.18,186.07,181.91,184.55,5,801,200
2025-08-22,183.65,187.11,182.94,185.88,6,861,700
2025-08-21,184.12,184.35,180.02,183.32,8,181,300
2025-08-20,181.93,187.65,181.47,184.43,13,637,500
2025-08-19,187.81,189.00,180.71,181.56,27,834,500
2025-08-18,178.06,178.19,174.69,176.17,17,895,500
2025-08-15,174.36,177.36,173.50,177.09,9,548,600
2025-08-14,177.00,177.85,173.46,173.55,8,784,600
2025-08-13,180.15,180.39,175.78,176.86,11,947,500
2025-08-12,171.22,175.58,170.25,175.40,11,514,300
2025-08-11,167.20,170.90,166.21,168.17,10,219,700
2025-08-08,168.89,170.46,166.56,167.06,9,842,200
2025-08-07,173.50,173.50,165.21,168.10,14,553,500
2025-08-06,169.25,173.63,168.40,172.89,9,890,900
2025-08-05,171.50,171.68,168.18,169.09,8,645,700
2025-08-04,174.48,174.48,170.05,171.00,11,191,600
2025-08-01,173.13,176.03,168.36,172.88,16,242,900
2025-07-31,183.91,183.94,172.93,173.60,29,824,700
2025-07-30,180.27,186.12,176.56,183.03,42,277,200
2025-07-29,206.00,210.39,193.10,193.84,13,615,200
2025-07-28,203.77,204.95,202.51,204.50,2,134,700
2025-07-25,201.33,205.27,200.65,203.27,3,459,200
2025-07-24,199.00,201.45,198.43,201.16,2,887,800
2025-07-23,197.83,199.90,194.77,199.22,3,050,500
2025-07-22,199.89,201.43,196.31,196.73,3,658,300
2025-07-21,195.94,203.20,194.60,199.88,7,642,500
2025-07-18,197.12,197.44,194.78,195.78,2,978,900
2025-07-17,193.19,197.60,193.08,196.28,4,300,400
2025-07-16,192.95,193.88,190.70,192.59,3,119,600
2025-07-15,190.71,193.52,190.20,192.25,3,963,200
2025-07-14,186.88,191.44,186.00,190.72,5,050,200
2025-07-11,192.91,193.00,186.70,187.39,7,412,300
2025-07-10,204.03,205.00,191.17,192.07,9,249,000
2025-07-09,204.80,206.18,202.43,206.06,3,090,000
2025-07-08,202.00,204.51,200.69,203.99,3,411,400
2025-07-07,200.89,202.19,199.67,201.42,3,483,100
2025-07-03,197.86,202.98,197.86,201.82,2,561,700
2025-07-02,196.44,197.92,194.91,196.97,3,367,200
2025-07-01,203.97,204.35,195.08,197.58,6,840,600
2025-06-30,201.24,204.91,201.02,204.64,4,350,800
2025-06-27,202.34,203.26,198.75,200.57,5,346,400
2025-06-26,204.59,206.74,201.54,202.34,5,264,900
2025-06-25,202.80,204.81,202.48,204.30,3,242,300
2025-06-24,204.00,204.80,201.42,201.69,4,951,800
2025-06-23,199.56,203.87,196.00,203.32,4,478,800
2025-06-20,201.05,201.05,197.71,199.24,8,289,200
2025-06-18,202.29,202.89,198.88,199.78,3,324,500
2025-06-17,197.99,202.75,197.50,202.05,4,132,900
2025-06-16,196.85,199.74,196.85,198.11,4,138,000
2025-06-13,196.37,199.95,195.07,196.27,3,818,500
2025-06-12,194.57,199.40,194.31,197.67,4,159,500
2025-06-11,195.71,197.44,194.06,194.39,3,463,000
2025-06-10,195.65,197.04,193.60,195.95,2,971,900
2025-06-09,199.04,199.20,196.19,196.33,2,566,500
2025-06-06,199.00,200.88,198.20,199.60,3,306,200
2025-06-05,194.11,199.50,194.11,197.11,3,544,900
2025-06-04,195.22,197.25,193.47,194.07,3,360,600
2025-06-03,195.00,198.45,194.88,197.12,4,820,900
2025-06-02,192.14,195.29,191.48,194.86,4,411,500
2025-05-30,187.02,192.73,186.73,192.42,11,419,700
2025-05-29,189.00,189.15,182.89,185.82,4,498,200
2025-05-28,187.76,189.84,187.47,187.80,3,869,000
2025-05-27,188.67,189.10,186.53,187.46,5,331,700
2025-05-23,183.61,187.65,183.22,186.75,4,902,900
2025-05-22,183.01,187.65,182.46,186.14,7,613,400
2025-05-21,184.76,185.30,178.64,181.26,19,049,700
2025-05-20,194.64,194.93,192.66,194.48,9,533,400
2025-05-19,190.49,194.40,190.17,194.30,4,419,500
2025-05-16,191.05,193.79,190.91,192.98,4,210,900
2025-05-15,189.79,194.19,189.59,192.90,5,460,100
2025-05-14,191.83,192.20,189.43,190.90,5,445,800
2025-05-13,192.73,195.42,191.88,192.00,5,556,500
2025-05-12,191.62,193.67,189.52,193.50,4,580,800
2025-05-09,188.76,189.79,184.64,186.93,3,211,000
