Date,Open,High,Low,Close,Volume
2023-03-30,151.45,152.24,150.53,152.00,146,700
2023-03-29,149.87,150.85,149.04,150.34,152,900
2023-03-28,147.86,149.11,146.81,148.81,175,300
2023-03-27,147.64,149.14,147.50,148.29,187,400
2023-03-24,145.58,147.50,143.95,147.30,173,700
2023-03-23,145.68,148.63,144.65,146.40,190,000
2023-03-22,146.84,148.29,144.19,144.36,182,600
2023-03-21,146.33,148.13,146.00,147.28,266,500
2023-03-20,144.28,146.39,143.10,146.09,249,400
2023-03-17,143.78,144.96,142.44,143.46,441,100
2023-03-16,140.20,143.92,139.64,143.49,208,500
2023-03-15,141.13,142.15,139.38,141.42,238,100
2023-03-14,138.66,142.88,137.99,142.76,314,900
2023-03-13,135.88,138.17,133.81,137.08,388,300
2023-03-10,140.17,141.25,136.75,137.34,205,600
2023-03-09,143.50,144.79,140.61,140.61,196,400
2023-03-08,143.07,143.89,142.16,143.09,160,100
2023-03-07,145.80,146.99,142.89,143.00,256,000
2023-03-06,146.82,149.13,145.81,145.99,221,800
2023-03-03,147.28,148.37,146.03,147.14,224,400
2023-03-02,143.28,147.00,143.02,146.79,296,600
2023-03-01,143.51,145.30,142.60,143.87,219,100
2023-02-28,143.60,147.04,143.55,143.75,233,500
2023-02-27,144.63,145.65,143.84,144.47,206,000
2023-02-24,142.37,144.04,141.93,143.37,207,000
2023-02-23,143.39,145.01,142.04,144.77,204,600
2023-02-22,142.86,144.38,141.87,142.70,233,700
2023-02-21,143.37,144.21,142.79,143.04,202,000
2023-02-17,144.47,145.31,142.77,145.31,281,100
2023-02-16,145.26,147.54,143.01,145.51,331,800
2023-02-15,144.82,148.85,144.23,148.19,264,500
2023-02-14,145.23,148.60,144.43,145.52,284,600
2023-02-13,143.61,145.77,142.12,145.77,334,900
2023-02-10,142.41,144.00,141.07,143.01,311,400
2023-02-09,145.99,148.20,143.03,143.61,327,400
2023-02-08,145.51,147.05,143.34,144.39,336,400
2023-02-07,144.41,146.58,142.22,146.03,454,600
2023-02-06,147.40,149.67,143.86,144.77,449,200
2023-02-03,150.66,158.61,144.91,149.81,649,700
2023-02-02,138.35,140.98,136.70,138.73,518,900
2023-02-01,131.04,136.96,130.54,136.43,499,100
2023-01-31,126.74,130.56,126.74,130.36,394,500
2023-01-30,126.36,127.73,125.52,126.75,286,400
2023-01-27,125.33,128.16,125.33,127.68,178,900
2023-01-26,125.56,126.81,124.26,126.36,179,200
2023-01-25,122.54,123.96,118.92,123.81,179,600
2023-01-24,124.93,125.95,123.37,124.10,156,500
2023-01-23,122.96,125.29,121.71,125.13,530,600
2023-01-20,120.72,123.19,120.72,122.65,205,000
2023-01-19,121.32,122.90,119.67,120.72,243,300
2023-01-18,123.73,125.24,121.88,122.40,280,100
2023-01-17,122.85,124.70,121.98,123.23,256,100
2023-01-13,120.44,122.58,120.42,122.40,218,500
2023-01-12,122.37,124.45,119.48,121.70,321,500
2023-01-11,120.44,121.71,118.32,121.49,604,100
2023-01-10,118.84,119.87,116.55,119.52,425,900
2023-01-09,120.11,124.07,118.88,119.77,462,100
2023-01-06,116.38,118.84,113.43,118.61,229,100
2023-01-05,119.09,120.44,114.25,115.18,417,300
2023-01-04,121.85,122.38,119.25,120.57,241,800
2023-01-03,122.93,124.81,119.62,121.00,193,000
2022-12-30,120.02,121.60,119.51,121.40,200,200
2022-12-29,119.33,122.46,118.34,121.65,136,100
2022-12-28,120.55,122.38,118.04,118.04,106,500
2022-12-27,119.44,120.60,117.84,120.10,122,200
2022-12-23,119.12,120.10,117.76,119.95,133,500
2022-12-22,120.50,122.15,117.45,119.47,260,300
2022-12-21,120.36,124.28,120.05,122.31,295,100
