Date,Open,High,Low,Close,Volume
2025-01-06,394.17,401.29,394.17,395.33,304,400
2025-01-03,383.03,392.50,383.03,391.86,357,900
2025-01-02,386.50,392.59,380.49,383.76,342,700
2024-12-31,383.42,387.41,381.75,386.22,327,900
2024-12-30,385.06,386.96,378.15,383.85,211,300
2024-12-27,393.37,394.70,387.01,389.07,287,200
2024-12-26,392.27,397.50,392.11,396.85,140,100
2024-12-24,390.67,395.80,389.06,395.44,88,700
2024-12-23,392.68,392.68,388.78,390.65,238,300
2024-12-20,383.35,395.03,382.85,393.04,826,400
2024-12-19,384.44,391.36,384.44,385.37,432,300
2024-12-18,396.50,400.31,382.45,383.47,377,900
2024-12-17,403.00,406.34,394.56,395.00,366,600
2024-12-16,403.95,411.34,402.85,406.90,305,400
2024-12-13,407.30,408.89,401.55,403.59,249,200
2024-12-12,403.52,409.25,403.52,407.64,259,600
2024-12-11,404.25,409.87,402.54,404.17,328,500
2024-12-10,410.57,410.60,400.70,401.78,351,200
2024-12-09,408.44,413.44,407.26,411.23,259,600
2024-12-06,406.60,413.06,405.20,409.32,222,800
2024-12-05,412.99,413.27,404.32,404.98,299,600
2024-12-04,408.71,412.94,407.77,411.94,230,100
2024-12-03,408.61,409.73,404.68,406.40,304,700
2024-12-02,409.29,412.46,406.60,410.04,294,200
2024-11-29,406.64,409.03,405.51,407.00,175,700
2024-11-27,403.73,406.14,400.93,405.75,258,300
2024-11-26,402.44,403.57,399.69,402.45,369,200
2024-11-25,400.03,404.32,398.13,400.94,420,200
2024-11-22,394.28,397.84,392.54,397.19,232,000
2024-11-21,386.86,395.14,382.78,392.31,368,400
2024-11-20,384.04,388.43,381.70,384.53,489,400
2024-11-19,380.00,382.94,377.43,382.40,324,500
2024-11-18,385.30,389.38,382.54,384.28,421,700
2024-11-15,395.04,395.16,382.12,385.91,372,300
2024-11-14,400.23,400.91,393.04,394.66,314,600
2024-11-13,401.07,404.41,399.08,400.23,348,100
2024-11-12,401.87,405.62,399.59,402.69,325,400
2024-11-11,400.00,404.69,398.26,403.16,371,900
2024-11-08,396.52,402.15,392.39,399.31,302,400
2024-11-07,394.47,397.64,392.77,397.18,375,200
2024-11-06,403.78,403.78,383.86,394.02,545,800
2024-11-05,375.00,380.83,375.00,379.69,348,600
2024-11-04,385.00,386.22,375.15,377.02,480,700
2024-11-01,381.97,386.12,381.04,384.64,523,300
2024-10-31,384.49,386.89,379.44,381.97,675,900
2024-10-30,381.36,385.85,378.42,383.89,960,400
2024-10-29,394.57,394.57,378.22,384.68,1,319,500
2024-10-28,365.60,367.63,362.59,363.58,715,100
2024-10-25,363.41,365.65,359.37,360.09,473,400
2024-10-24,370.94,370.94,361.60,362.05,384,200
2024-10-23,369.95,373.28,366.10,368.09,224,100
2024-10-22,370.73,373.42,370.42,372.00,188,000
2024-10-21,373.70,373.82,370.01,372.59,232,900
2024-10-18,377.49,378.33,373.89,375.45,222,100
2024-10-17,375.11,378.50,373.21,373.84,235,000
2024-10-16,376.20,379.59,374.38,375.50,176,900
2024-10-15,376.74,380.05,372.89,375.30,302,900
2024-10-14,374.76,378.78,373.21,377.68,240,300
2024-10-11,370.68,376.59,370.68,375.02,215,400
2024-10-10,369.09,371.32,365.44,369.24,311,500
2024-10-09,368.97,374.86,367.07,373.50,323,300
2024-10-08,365.33,370.23,364.12,368.97,236,700
2024-10-07,363.99,365.41,360.57,365.24,268,500
2024-10-04,369.69,370.45,363.32,366.72,216,900
2024-10-03,365.99,368.17,362.62,363.89,302,800
2024-10-02,363.98,370.90,362.22,368.68,283,200
2024-10-01,369.84,370.25,363.39,364.30,359,600
2024-09-30,367.08,371.34,367.08,370.32,217,400
2024-09-27,372.30,374.03,368.27,368.60,213,600
2024-09-26,370.00,375.88,369.27,371.24,242,000
2024-09-25,364.63,367.35,363.40,364.97,207,100
2024-09-24,364.45,365.43,361.32,364.43,230,100
2024-09-23,367.34,367.89,359.30,362.39,342,600
2024-09-20,362.43,367.56,360.02,366.76,596,300
