Date,Open,High,Low,Close,Volume
2022-12-29,125.08,126.39,124.86,126.10,368,600
2022-12-28,125.27,126.53,124.79,124.91,413,800
2022-12-27,126.31,127.36,125.86,126.23,338,100
2022-12-23,126.28,127.39,126.05,126.97,328,700
2022-12-22,126.76,127.36,125.51,126.46,429,700
2022-12-21,128.73,128.82,127.01,127.60,539,800
2022-12-20,126.80,128.31,126.58,128.03,468,700
2022-12-19,128.83,129.58,127.19,127.48,630,100
2022-12-16,129.00,130.52,128.53,129.05,1,371,700
2022-12-15,131.84,132.16,128.16,129.92,1,038,500
2022-12-14,134.00,134.65,132.57,133.12,538,900
2022-12-13,135.00,135.78,132.03,133.64,873,300
2022-12-12,130.96,132.63,130.96,132.40,648,200
2022-12-09,131.12,132.22,130.05,131.53,425,300
2022-12-08,131.96,132.17,130.57,131.27,805,300
2022-12-07,132.00,133.07,131.19,131.52,646,100
2022-12-06,131.26,131.89,130.30,131.51,638,900
2022-12-05,133.06,134.09,131.40,131.66,721,800
2022-12-02,132.83,134.24,132.41,133.48,541,600
2022-12-01,133.00,134.98,132.77,134.50,744,000
2022-11-30,130.33,133.17,128.79,132.83,2,308,900
2022-11-29,131.56,131.90,130.38,131.03,499,400
2022-11-28,131.63,132.38,130.35,130.85,571,500
2022-11-25,130.84,132.72,130.31,132.41,284,400
2022-11-23,131.85,133.04,131.34,131.48,1,004,500
2022-11-22,129.96,131.58,129.08,131.55,672,200
2022-11-21,128.62,130.08,128.30,129.52,575,400
2022-11-18,129.43,130.19,128.25,129.29,539,400
2022-11-17,126.93,128.80,126.70,127.98,478,900
2022-11-16,128.78,129.30,127.70,127.84,609,500
2022-11-15,129.57,130.03,128.03,129.05,640,000
2022-11-14,131.00,131.46,127.47,127.90,1,245,800
2022-11-11,130.22,131.60,129.04,131.59,1,526,000
2022-11-10,131.07,131.34,129.01,130.73,573,500
2022-11-09,127.17,128.87,127.04,127.43,567,500
2022-11-08,127.19,130.18,126.33,127.94,875,800
2022-11-07,125.44,128.04,124.68,127.00,1,038,100
2022-11-04,125.46,127.10,123.85,125.60,921,100
2022-11-03,124.90,125.88,123.57,124.84,817,300
2022-11-02,129.82,129.82,126.03,126.13,814,800
2022-11-01,130.01,130.72,129.33,129.82,905,000
2022-10-31,126.59,129.86,126.01,129.23,1,211,200
2022-10-28,126.20,128.63,125.88,127.83,1,159,300
2022-10-27,117.40,127.99,117.40,127.29,2,595,300
2022-10-26,115.67,118.25,115.53,116.49,1,077,400
2022-10-25,115.40,117.05,115.40,116.73,621,200
2022-10-24,114.03,115.13,112.40,114.69,637,200
2022-10-21,112.33,114.63,111.58,114.31,719,100
2022-10-20,111.89,114.22,111.75,112.33,917,800
2022-10-19,112.90,114.05,111.60,111.85,666,900
2022-10-18,113.95,115.77,113.14,114.42,825,900
2022-10-17,113.75,114.45,112.24,112.39,806,200
2022-10-14,114.48,114.92,111.46,111.85,914,800
2022-10-13,107.77,114.58,107.54,113.86,1,165,300
2022-10-12,109.20,110.79,108.80,110.00,756,200
2022-10-11,109.81,111.11,109.17,109.32,862,800
2022-10-10,111.12,111.41,109.08,109.67,684,600
2022-10-07,112.09,112.95,110.61,110.69,799,000
2022-10-06,113.92,116.41,113.34,113.75,1,018,100
2022-10-05,117.16,117.46,112.28,114.00,1,424,200
2022-10-04,117.52,118.80,116.51,118.19,1,346,200
2022-10-03,112.22,116.86,112.21,115.92,751,700
2022-09-30,112.64,114.25,111.94,112.02,866,700
2022-09-29,112.18,112.96,111.23,112.88,763,900
2022-09-28,111.29,113.51,110.94,113.01,563,600
2022-09-27,113.17,113.44,110.26,111.12,661,000
2022-09-26,111.35,113.04,111.06,112.07,695,000
2022-09-23,111.78,112.58,110.90,111.40,879,900
2022-09-22,114.37,114.63,111.71,112.37,1,638,800
2022-09-21,116.72,117.45,114.45,114.57,550,700
2022-09-20,117.65,117.74,115.88,116.08,514,600
2022-09-19,116.48,118.26,115.12,118.15,929,000
2022-09-16,118.76,119.21,116.67,117.25,1,028,200
2022-09-15,118.83,119.54,117.45,119.50,862,500
2022-09-14,121.56,122.30,118.76,119.88,720,200
2022-09-13,121.54,123.08,120.99,121.49,691,200
2022-09-12,122.00,123.84,121.98,123.62,490,600
2022-09-09,120.32,121.89,119.84,121.67,694,500
2022-09-08,119.60,120.69,118.87,119.94,496,000
2022-09-07,118.11,120.30,117.56,119.85,439,100
2022-09-06,117.58,118.57,116.63,118.14,712,600
2022-09-02,120.18,120.51,117.19,117.61,668,200
2022-09-01,119.67,121.08,117.45,119.62,623,400
2022-08-31,123.42,124.32,120.23,120.24,855,900
2022-08-30,122.73,123.00,121.69,122.12,787,800
2022-08-29,120.36,122.76,120.06,121.93,835,100
2022-08-26,123.29,123.93,121.63,121.68,583,300
2022-08-25,122.60,123.12,121.83,122.68,522,100
2022-08-24,122.61,123.43,121.85,122.28,592,600
2022-08-23,122.06,123.19,121.66,121.94,765,000
2022-08-22,122.44,123.02,121.47,121.71,731,000
2022-08-19,124.20,124.20,122.87,123.79,541,400
2022-08-18,123.37,125.83,123.00,124.63,566,400
2022-08-17,125.05,125.67,123.26,123.37,928,600
2022-08-16,122.40,126.01,122.23,125.80,952,000
2022-08-15,122.48,123.62,122.20,122.61,586,400
2022-08-12,121.28,123.03,121.18,122.86,540,900
2022-08-11,123.00,123.27,120.46,120.85,855,300
2022-08-10,120.06,122.60,119.84,122.50,1,053,300
2022-08-09,120.32,120.92,118.70,119.00,777,000
2022-08-08,119.31,120.47,118.56,120.30,1,129,800
2022-08-05,117.94,119.40,117.37,119.31,775,900
2022-08-04,117.93,118.87,116.44,118.83,962,100
2022-08-03,118.83,119.18,117.49,117.93,1,061,400
2022-08-02,118.49,119.95,117.98,118.39,1,029,400
2022-08-01,119.14,120.37,117.09,119.03,2,464,100
2022-07-29,125.54,126.19,123.93,124.60,1,749,000
2022-07-28,125.68,127.32,125.16,126.18,866,600
2022-07-27,124.00,126.31,124.00,125.64,922,600
2022-07-26,127.68,129.18,122.87,124.06,1,168,000
2022-07-25,129.38,129.38,127.23,127.68,400,800
2022-07-22,128.87,129.49,128.51,128.85,547,900
2022-07-21,126.74,129.29,126.58,129.15,602,900
