Date,Open,High,Low,Close,Volume
"May 23, 2024","57.69","57.69","56.69","56.87","847,700"
"May 22, 2024","57.48","58.62","57.42","57.60","2,216,900"
"May 21, 2024","56.79","57.48","56.79","57.30","967,900"
"May 20, 2024","56.93","57.43","56.71","57.32","1,075,700"
"May 17, 2024","57.71","57.71","56.47","57.09","1,180,700"
"May 16, 2024","57.38","57.68","56.88","57.25","1,880,800"
"May 15, 2024","57.54","57.76","57.07","57.68","1,119,100"
"May 14, 2024","57.55","57.87","57.04","57.09","1,175,700"
"May 13, 2024","57.18","57.66","57.01","57.06","1,066,100"
"May 10, 2024","56.96","57.27","56.49","56.80","1,034,700"
"May 9, 2024","56.55","57.03","56.44","56.78","1,286,600"
"May 8, 2024","56.55","56.76","55.82","56.54","1,471,200"
"May 7, 2024","56.58","58.04","56.41","57.00","2,326,100"
"May 6, 2024","56.83","56.83","55.23","56.20","3,006,000"
"May 3, 2024","60.09","60.27","55.44","55.93","3,315,500"
"May 2, 2024","58.96","60.22","58.32","60.09","1,676,700"
"May 1, 2024","60.09","60.09","58.56","58.59","1,074,100"
"Apr 30, 2024","60.23","60.80","59.67","60.07","1,290,000"
"Apr 29, 2024","60.14","60.71","60.14","60.67","817,700"
"Apr 26, 2024","59.43","60.41","59.28","60.15","790,700"
"Apr 25, 2024","59.01","59.23","58.30","59.21","1,637,900"
"Apr 24, 2024","59.53","59.89","58.97","59.51","1,061,000"
"Apr 23, 2024","58.84","60.00","58.76","59.69","808,700"
"Apr 22, 2024","58.78","59.26","58.05","58.94","861,300"
"Apr 19, 2024","58.04","58.61","57.73","57.97","843,200"
"Apr 18, 2024","58.53","58.69","57.75","57.86","905,900"
"Apr 17, 2024","59.43","59.54","58.44","58.49","852,500"
"Apr 16, 2024","59.08","59.32","58.61","58.92","897,300"
"Apr 15, 2024","61.14","61.40","59.25","59.41","1,018,400"
"Apr 12, 2024","61.36","61.52","60.23","60.54","1,030,500"
"Apr 11, 2024","61.78","62.24","61.37","62.03","1,333,700"
"Apr 10, 2024","61.53","62.13","61.15","61.52","977,800"
"Apr 9, 2024","62.50","63.16","62.13","62.97","1,533,700"
"Apr 8, 2024","61.78","62.56","61.59","62.18","3,046,800"
"Apr 5, 2024","61.25","61.74","60.85","61.45","2,794,000"
