Date,Open,High,Low,Close,Adj Close,Volume
"Apr 19, 2023","289.69","289.78","287.45","288.87","281.85","512,900"
"Apr 18, 2023","292.23","293.32","289.03","290.50","283.44","563,700"
"Apr 17, 2023","291.39","292.30","289.46","290.92","283.85","656,500"
"Apr 14, 2023","289.93","292.15","288.97","291.46","284.38","969,500"
"Apr 13, 2023","287.21","289.74","285.76","289.40","282.37","755,700"
"Apr 12, 2023","284.72","287.42","283.18","285.72","278.78","639,300"
"Apr 11, 2023","283.00","284.74","282.56","283.50","276.61","625,100"
"Apr 10, 2023","283.00","283.94","281.42","283.62","276.73","590,900"
"Apr 6, 2023","283.95","284.56","281.94","283.46","276.58","795,100"
"Apr 5, 2023","286.01","286.21","283.08","286.14","279.19","1,043,300"
"Apr 4, 2023","286.21","286.21","282.26","285.90","278.96","650,100"
"Apr 3, 2023","283.81","286.21","283.74","285.43","278.50","672,600"
"Mar 31, 2023","283.16","286.24","282.69","286.13","279.18","730,600"
"Mar 30, 2023","280.00","282.16","278.95","281.65","274.81","826,000"
"Mar 29, 2023","275.24","277.63","274.52","276.81","270.09","498,900"
"Mar 28, 2023","274.20","275.15","272.31","272.88","266.25","559,700"
"Mar 27, 2023","273.52","275.83","273.06","274.20","267.54","521,200"
"Mar 24, 2023","268.16","271.94","265.95","271.68","265.08","625,300"
"Mar 23, 2023","267.67","272.25","266.01","268.16","261.65","601,500"
"Mar 22, 2023","271.00","273.11","267.35","267.54","261.04","463,600"
"Mar 21, 2023","270.83","273.03","268.91","271.66","265.06","781,500"
"Mar 20, 2023","265.00","270.30","264.95","268.11","261.60","743,300"
"Mar 17, 2023","268.91","269.50","262.15","264.24","257.82","1,475,700"
"Mar 16, 2023","261.31","269.28","260.85","268.58","262.06","952,500"
"Mar 15, 2023","263.17","263.50","255.85","258.72","252.44","1,030,200"
"Mar 14, 2023","0.88","","","","",""
"Mar 14, 2023","263.29","267.37","261.69","266.25","259.78","890,700"
"Mar 13, 2023","259.25","264.35","257.89","261.15","253.95","840,700"
"Mar 10, 2023","264.96","265.56","260.74","261.48","254.27","546,300"
"Mar 9, 2023","268.75","271.01","264.99","265.18","257.87","550,200"
"Mar 8, 2023","266.86","268.25","265.65","267.59","260.21","494,600"
"Mar 7, 2023","269.21","269.71","264.01","265.96","258.63","706,800"
"Mar 6, 2023","267.85","269.74","267.05","268.00","260.61","498,600"
"Mar 3, 2023","264.92","266.60","264.11","266.56","259.21","495,400"
"Mar 2, 2023","262.73","264.50","261.26","263.56","256.29","436,000"
"Mar 1, 2023","261.22","263.57","260.69","263.35","256.09","544,400"
"Feb 28, 2023","262.66","265.02","262.26","262.81","255.56","732,200"
"Feb 27, 2023","264.47","265.10","261.64","262.94","255.69","561,600"
"Feb 24, 2023","261.91","263.33","259.76","261.80","254.58","840,400"
"Feb 23, 2023","265.70","266.11","262.13","264.00","256.72","852,400"
"Feb 22, 2023","268.56","268.98","262.80","264.11","256.83","818,300"
"Feb 21, 2023","269.00","269.27","266.15","268.42","261.02","676,300"
"Feb 17, 2023","267.54","271.19","265.50","269.42","261.99","785,600"
