Date,Open,High,Low,Close,Volume
2025-09-03,82.13,83.90,81.97,83.49,3,195,400
2025-09-02,80.25,81.96,79.79,81.93,2,875,200
2025-08-29,81.08,82.02,81.01,81.42,3,181,000
2025-08-28,81.14,81.61,80.23,80.83,2,962,300
2025-08-27,78.77,81.17,78.75,80.96,3,572,400
2025-08-26,81.31,81.40,78.66,78.81,4,917,600
2025-08-25,82.87,83.98,81.04,81.35,6,320,300
2025-08-22,75.79,83.01,75.72,82.47,16,000,000
2025-08-21,71.48,73.50,71.16,73.17,7,257,200
2025-08-20,72.20,72.36,71.38,72.16,4,555,800
2025-08-19,74.00,74.24,71.98,72.19,2,845,200
2025-08-18,73.02,73.71,72.72,73.64,3,065,100
2025-08-15,71.79,73.36,71.79,73.14,2,337,800
2025-08-14,71.86,72.37,71.61,71.86,1,932,500
2025-08-13,70.59,72.43,70.23,72.39,2,274,100
2025-08-12,70.11,70.30,69.15,69.96,3,089,600
2025-08-11,71.54,72.24,69.69,69.77,2,187,800
2025-08-08,71.69,72.07,71.21,71.57,2,388,600
2025-08-07,73.58,73.67,70.44,71.60,2,438,900
2025-08-06,71.99,73.17,71.89,73.17,2,671,500
2025-08-05,72.32,72.60,71.68,71.70,1,880,900
2025-08-04,71.37,72.21,71.15,72.06,1,995,100
2025-08-01,73.45,73.79,70.71,70.97,3,360,000
2025-07-31,74.82,75.20,73.94,74.05,2,836,000
2025-07-30,74.38,74.72,73.74,74.24,2,259,700
2025-07-29,75.67,76.20,74.25,74.51,1,901,500
2025-07-28,75.00,75.80,74.84,75.39,1,998,700
2025-07-25,75.82,75.90,74.82,74.82,1,935,200
2025-07-24,76.15,76.58,75.33,75.63,4,180,800
2025-07-23,75.35,76.06,74.58,76.05,2,525,200
2025-07-22,74.61,75.87,74.26,75.21,5,433,100
2025-07-21,74.97,75.11,74.07,74.48,3,671,600
2025-07-18,74.82,74.87,74.11,74.85,6,504,100
2025-07-17,74.48,75.56,74.34,74.60,5,511,500
2025-07-16,75.04,75.14,73.89,74.44,3,259,100
2025-07-15,74.79,75.02,74.31,74.73,2,740,400
2025-07-14,73.79,75.06,73.73,74.83,3,580,700
2025-07-11,74.79,74.94,73.06,73.40,4,074,400
2025-07-10,77.50,77.59,74.92,75.05,3,601,000
2025-07-09,77.62,77.64,76.32,77.38,2,941,200
2025-07-08,77.58,78.49,77.02,77.42,3,340,000
2025-07-07,78.58,78.82,76.84,77.17,3,406,900
2025-07-03,77.60,79.82,77.41,78.58,2,889,400
2025-07-02,77.10,77.70,76.67,77.59,2,597,000
2025-07-01,77.79,78.18,76.87,77.57,3,051,600
2025-06-30,78.45,78.49,77.25,77.98,3,626,300
2025-06-27,76.85,78.43,76.56,78.38,3,411,600
2025-06-26,77.00,77.69,76.32,76.96,3,431,100
2025-06-25,76.44,76.97,75.58,76.62,2,826,800
2025-06-24,77.78,78.25,76.42,76.45,3,634,100
2025-06-23,77.65,77.76,76.86,77.27,1,685,700
2025-06-20,77.78,78.55,77.46,77.99,3,081,200
2025-06-18,78.01,78.56,77.12,77.48,1,806,800
2025-06-17,77.50,78.42,77.50,77.90,1,630,300
2025-06-16,77.01,77.87,76.61,77.87,1,667,800
2025-06-13,76.64,77.30,76.22,76.63,2,266,900
2025-06-12,78.35,78.50,77.16,77.41,1,954,000
2025-06-11,79.31,79.65,77.97,78.16,2,050,300
2025-06-10,80.23,80.35,79.23,79.41,2,011,100
2025-06-09,80.37,80.86,79.93,80.26,1,965,900
2025-06-06,81.20,81.38,80.02,80.35,2,342,600
2025-06-05,81.16,82.46,80.85,81.33,1,716,300
2025-06-04,81.04,81.45,80.28,80.68,1,829,800
2025-06-03,81.07,81.30,79.83,80.98,2,383,600
2025-06-02,81.12,82.06,80.75,81.27,2,423,000
2025-05-30,79.95,81.32,79.15,81.25,5,485,300
2025-05-29,80.23,80.31,78.99,79.94,1,906,400
2025-05-28,79.16,80.18,79.01,79.67,2,481,400
2025-05-27,79.93,80.34,78.34,78.90,3,780,900
2025-05-23,80.76,82.04,79.20,79.28,4,180,000
2025-05-22,80.64,83.13,78.47,82.07,6,370,300
2025-05-21,82.57,83.75,81.91,82.27,4,692,200
2025-05-20,83.10,83.35,81.34,83.10,3,283,800
2025-05-19,83.92,83.92,83.06,83.31,1,785,900
2025-05-16,84.04,85.07,83.96,84.62,2,110,400
2025-05-15,83.01,83.87,82.70,83.85,1,659,300
2025-05-14,83.06,83.79,82.80,83.27,1,846,400
2025-05-13,82.82,83.74,82.45,83.18,1,984,600
2025-05-12,82.59,82.80,81.34,82.67,2,097,200
2025-05-09,80.75,81.56,80.36,81.31,1,854,400
2025-05-08,79.07,80.84,78.85,80.25,2,446,500
2025-05-07,78.43,78.79,77.62,78.64,2,652,700
2025-05-06,77.88,78.81,77.43,78.05,1,352,300
2025-05-05,77.90,79.27,77.79,78.23,1,749,300
2025-05-02,77.87,78.67,77.70,78.23,1,562,900
2025-05-01,77.88,78.29,77.19,77.25,1,959,500
2025-04-30,76.83,77.66,76.11,77.54,1,895,800
2025-04-29,75.92,77.87,75.70,77.55,1,837,100
2025-04-28,76.27,76.64,75.66,76.16,1,911,600
2025-04-25,75.48,76.32,74.92,76.03,1,300,200
2025-04-24,73.17,75.69,72.92,75.49,1,911,300
2025-04-23,73.23,74.76,72.26,72.83,1,514,200
2025-04-22,71.74,72.04,70.96,71.74,1,499,000
2025-04-21,70.93,71.62,69.66,70.49,1,350,600
2025-04-17,71.63,72.19,71.07,71.49,1,434,600
2025-04-16,71.69,72.82,70.57,71.20,1,460,100
2025-04-15,71.96,73.13,71.79,72.40,1,916,900
2025-04-14,72.37,73.24,71.35,71.98,1,660,500
2025-04-11,70.00,71.50,68.83,71.34,1,929,300
2025-04-10,69.18,70.29,67.31,69.61,2,969,400
2025-04-09,66.25,72.34,65.62,71.83,4,170,300
2025-04-08,69.54,70.56,65.81,66.70,2,760,900
2025-04-07,64.78,70.08,64.41,68.05,4,439,700
2025-04-04,69.67,70.46,67.03,67.75,4,687,900
2025-04-03,72.01,73.38,70.67,73.25,2,531,000
2025-04-02,73.35,75.50,73.22,75.04,1,418,700
2025-04-01,73.31,74.21,72.19,74.02,1,508,000
2025-03-31,73.66,73.84,71.90,73.77,2,205,700
2025-03-28,76.27,76.56,74.27,74.84,1,515,900
