Date,Open,High,Low,Close,Adj Close,Volume
2025-09-03,73.26,73.72,72.63,73.56,73.56,2,419,800
2025-09-02,72.98,73.91,71.56,73.07,73.07,2,210,300
2025-08-29,74.65,75.61,74.47,74.94,74.94,2,234,400
2025-08-28,76.17,76.53,74.85,75.10,75.10,1,869,000
2025-08-27,75.49,76.35,75.13,76.20,76.20,1,529,900
2025-08-26,76.00,77.06,75.64,75.67,75.67,2,814,400
2025-08-25,77.14,77.39,76.45,76.76,76.05,1,869,700
2025-08-22,75.12,78.13,74.86,77.29,76.58,2,392,200
2025-08-21,74.50,75.18,74.17,74.52,73.83,1,369,900
2025-08-20,74.81,75.29,73.86,75.12,74.43,2,393,800
2025-08-19,74.55,76.02,74.50,74.93,74.24,1,946,300
2025-08-18,74.46,75.17,74.08,74.26,73.57,1,669,200
2025-08-15,75.75,75.86,73.83,74.52,73.83,2,364,300
2025-08-14,72.42,75.64,72.33,75.36,74.66,2,206,900
2025-08-13,71.80,73.79,71.38,73.65,72.97,1,915,100
2025-08-12,71.47,72.54,70.33,71.69,71.03,2,950,000
2025-08-11,71.42,72.23,70.41,70.53,69.88,2,563,800
2025-08-08,68.66,71.19,68.22,71.08,70.42,2,596,500
2025-08-07,68.26,69.38,67.35,68.55,67.92,4,293,700
2025-08-06,69.14,70.87,65.70,67.52,66.90,5,432,400
2025-08-05,68.24,68.57,67.03,67.63,67.00,4,515,200
2025-08-04,67.97,68.27,67.59,67.94,67.31,2,348,400
2025-08-01,67.77,68.19,66.13,67.69,67.06,2,727,200
2025-07-31,70.43,70.99,68.23,68.54,67.91,3,301,900
2025-07-30,73.84,73.96,70.79,71.33,70.67,2,454,600
2025-07-29,71.84,72.11,70.64,71.94,71.27,2,406,400
2025-07-28,72.19,72.32,71.11,71.32,70.66,2,211,500
2025-07-25,72.21,72.47,71.21,71.53,70.87,1,539,200
2025-07-24,72.44,73.34,71.64,72.34,71.67,1,482,700
2025-07-23,73.30,73.56,71.91,73.09,72.41,2,093,500
2025-07-22,72.71,73.49,72.31,73.38,72.70,2,052,000
2025-07-21,72.93,74.16,72.66,72.72,72.05,1,877,100
2025-07-18,72.50,73.10,72.02,72.77,72.10,1,788,100
2025-07-17,72.37,72.97,71.32,72.20,71.53,2,348,500
2025-07-16,72.68,73.20,71.87,72.87,72.20,1,819,600
2025-07-15,75.66,75.82,72.93,72.97,72.30,1,952,800
2025-07-14,74.98,74.98,73.65,74.43,73.74,2,650,800
2025-07-11,76.81,77.41,75.12,75.42,74.72,2,065,800
2025-07-10,76.66,78.15,76.52,77.70,76.98,2,169,200
2025-07-09,77.76,78.75,76.82,77.63,76.91,1,381,300
2025-07-08,76.94,79.21,76.58,77.94,77.22,2,485,900
2025-07-07,78.18,78.80,76.03,76.19,75.49,2,428,500
2025-07-03,78.55,78.94,77.64,78.76,78.03,1,831,000
2025-07-02,77.27,78.25,76.55,78.18,77.46,2,325,900
2025-07-01,74.39,78.47,73.99,77.16,76.45,3,271,800
2025-06-30,74.82,74.99,73.99,74.52,73.83,1,852,000
2025-06-27,74.84,75.17,73.89,74.80,74.11,3,796,500
2025-06-26,74.52,74.86,73.90,74.65,73.96,2,074,900
2025-06-25,73.92,74.47,73.40,74.27,73.58,2,676,600
2025-06-24,73.01,74.40,72.92,73.42,72.74,3,015,100
2025-06-23,72.32,72.93,71.01,72.35,71.68,2,642,200
2025-06-20,72.03,72.23,70.75,72.13,71.46,6,353,800
2025-06-18,71.55,72.67,71.27,71.62,70.96,2,330,500
2025-06-17,71.26,72.47,71.21,71.53,70.87,3,268,000
2025-06-16,72.21,72.40,71.22,71.98,71.31,2,601,400
2025-06-13,70.92,72.17,70.40,71.25,70.59,3,365,800
2025-06-12,72.41,73.00,71.71,72.01,71.34,2,099,000
2025-06-11,75.20,75.28,72.36,72.82,72.15,3,493,800
2025-06-10,73.75,75.62,73.51,74.95,74.26,4,660,400
2025-06-09,72.38,73.89,72.21,73.17,72.49,2,820,400
2025-06-06,71.70,72.51,71.37,71.59,70.93,2,185,800
2025-06-05,71.48,72.03,70.26,70.79,70.14,4,172,000
2025-06-04,71.42,72.19,71.05,71.20,70.54,3,583,100
2025-06-03,68.60,71.13,67.97,71.03,70.37,4,042,300
2025-06-02,68.77,69.36,68.15,68.95,68.31,3,875,500
2025-05-30,68.63,69.51,67.52,69.03,68.39,15,911,500
2025-05-29,70.74,70.74,68.91,69.50,68.86,3,026,000
2025-05-28,71.49,71.49,69.62,69.77,69.12,4,194,500
2025-05-27,69.97,71.76,69.22,71.39,70.73,3,403,400
2025-05-23,67.86,70.09,67.24,69.39,68.05,3,902,200
2025-05-22,71.49,71.49,70.06,70.36,69.01,2,963,600
2025-05-21,72.58,73.54,70.98,71.35,69.98,3,478,700
2025-05-20,72.68,73.50,72.38,73.28,71.87,2,453,100
2025-05-19,71.66,72.97,71.66,72.92,71.52,2,260,800
2025-05-16,72.28,73.41,71.76,73.32,71.91,2,336,500
2025-05-15,71.62,72.32,70.48,72.28,70.89,2,943,000
2025-05-14,72.72,73.02,71.73,72.24,70.85,3,024,600
2025-05-13,72.86,74.07,72.49,72.60,71.20,3,597,700
2025-05-12,72.51,73.56,71.50,73.04,71.63,6,361,200
2025-05-09,68.18,69.24,67.45,68.21,66.90,5,017,400
2025-05-08,66.92,69.36,64.93,67.29,66.00,6,377,400
2025-05-07,66.28,67.39,65.37,66.88,65.59,6,048,900
2025-05-06,65.38,66.97,64.74,66.01,64.74,3,460,400
2025-05-05,65.54,66.68,65.12,66.13,64.86,2,237,400
2025-05-02,66.05,66.90,65.43,66.06,64.79,3,674,500
2025-05-01,64.75,65.94,64.11,65.23,63.97,4,364,300
2025-04-30,61.06,64.47,60.74,64.28,63.04,3,822,700
2025-04-29,61.41,62.53,61.19,61.60,60.41,2,538,600
2025-04-28,60.92,62.43,60.80,62.11,60.91,2,142,000
2025-04-25,61.02,62.16,60.30,61.52,60.34,2,090,900
2025-04-24,60.38,62.00,59.54,61.50,60.32,3,313,300
2025-04-23,59.83,60.67,58.42,58.66,57.53,3,291,800
2025-04-22,56.44,58.33,56.00,57.80,56.69,3,859,700
2025-04-21,54.67,56.95,54.56,56.78,55.69,3,717,800
2025-04-17,56.83,57.00,55.08,55.98,54.90,2,344,900
2025-04-16,55.76,56.88,53.79,55.86,54.79,4,712,300
2025-04-15,57.96,58.92,57.16,57.40,56.30,2,374,000
2025-04-14,58.02,58.80,56.46,57.72,56.61,3,953,800
2025-04-11,53.40,56.57,51.68,56.54,55.45,5,428,000
2025-04-10,56.89,57.68,51.65,53.84,52.80,6,896,300
2025-04-09,49.66,60.93,49.13,60.27,59.11,10,709,000
2025-04-08,54.94,55.40,47.93,49.20,48.25,6,328,900
2025-04-07,52.02,56.85,49.80,53.38,52.35,7,665,900
2025-04-04,56.13,56.17,52.04,52.78,51.76,5,965,600
2025-04-03,62.07,62.33,56.75,56.76,55.67,6,468,600
2025-04-02,63.60,65.57,63.58,64.80,63.55,2,025,800
2025-04-01,64.37,64.80,63.47,64.62,63.38,2,090,500
2025-03-31,63.50,64.73,62.72,64.63,63.39,3,169,800
2025-03-28,65.81,65.99,63.73,64.12,62.89,2,547,300
2025-03-27,67.21,67.32,65.95,66.30,65.02,1,945,900
2025-03-26,68.12,68.50,66.94,67.60,66.30,1,920,600
2025-03-25,68.70,68.97,68.04,68.22,66.91,2,148,300
2025-03-24,68.89,69.44,68.25,69.02,67.69,3,390,600
2025-03-21,67.38,68.45,67.11,67.25,65.96,13,009,400
2025-03-20,69.14,69.72,68.36,68.39,67.07,3,056,900
2025-03-19,70.61,71.19,69.69,70.05,68.70,2,907,700
2025-03-18,70.42,71.32,70.13,70.88,69.52,2,528,300
2025-03-17,69.46,71.51,69.42,70.58,69.22,2,727,200
2025-03-14,68.19,69.61,67.90,69.40,68.06,2,866,100
2025-03-13,67.61,69.06,66.53,67.19,65.90,2,854,000
2025-03-12,68.50,69.45,67.70,67.85,66.54,3,199,200
2025-03-11,71.87,72.06,66.81,68.23,66.92,4,193,400
2025-03-10,71.82,73.78,71.10,72.05,70.66,5,199,500
