Date,Open,High,Low,Close,Adj Close,Volume
2024-04-09,544.39,546.86,541.16,543.48,539.57,315,700
2024-04-08,541.33,545.51,540.20,543.23,539.32,371,900
2024-04-05,537.52,545.80,536.87,543.01,539.10,338,800
2024-04-04,550.06,554.37,537.11,537.28,533.42,451,500
2024-04-03,542.92,549.26,542.92,544.68,540.02,927,300
2024-04-02,552.00,552.87,543.42,545.94,541.27,775,300
2024-04-01,562.35,565.00,552.03,553.62,548.88,268,400
2024-03-28,560.00,563.15,557.80,560.84,556.04,478,100
2024-03-27,557.79,559.84,556.54,559.18,554.39,362,800
2024-03-26,550.94,555.59,549.20,554.43,549.68,419,000
2024-03-25,554.04,554.04,547.81,550.94,546.22,576,200
2024-03-22,558.97,558.97,553.04,556.38,551.62,240,500
2024-03-21,556.55,558.63,554.46,556.28,551.52,425,000
2024-03-20,553.09,556.78,550.10,554.06,549.32,442,400
2024-03-19,547.00,552.27,545.78,551.87,547.15,317,800
2024-03-18,548.60,551.17,545.43,546.16,541.48,373,200
2024-03-15,544.42,551.79,542.29,547.35,542.66,877,100
2024-03-14,549.63,551.84,543.87,547.08,542.40,375,900
2024-03-13,557.77,557.77,547.66,549.52,544.82,439,500
2024-03-12,554.60,558.26,553.62,555.20,550.45,465,100
2024-03-11,545.21,554.26,542.90,553.88,549.14,521,400
2024-03-08,546.17,548.55,544.35,545.95,541.28,310,400
2024-03-07,545.14,549.14,543.29,546.32,541.64,301,800
2024-03-06,537.50,546.20,535.59,540.21,535.59,441,900
2024-03-05,544.24,544.24,534.73,537.01,532.41,431,400
2024-03-04,549.35,552.06,545.45,547.22,542.54,521,200
2024-03-01,541.07,549.82,540.60,547.96,543.27,781,700
2024-02-29,546.15,546.15,539.26,544.73,540.07,817,900
2024-02-28,544.39,545.84,541.67,543.45,538.80,457,300
2024-02-27,548.01,548.56,542.52,547.10,542.42,852,200
2024-02-26,554.08,556.57,545.83,547.91,543.22,847,200
2024-02-23,559.16,559.97,554.94,556.87,552.10,985,100
2024-02-22,552.52,558.66,552.52,555.31,550.56,610,300
2024-02-21,542.89,549.51,540.46,549.02,544.32,381,200
2024-02-20,545.57,547.43,539.81,544.11,539.45,440,500
2024-02-16,549.95,550.43,543.99,545.57,540.90,552,700
2024-02-15,543.16,548.93,538.29,547.98,543.29,420,600
2024-02-14,535.90,541.91,534.55,541.71,537.07,460,900
2024-02-13,536.80,538.09,532.03,535.42,530.84,433,400
2024-02-12,548.85,548.85,540.02,542.31,537.67,343,900
2024-02-09,548.49,550.77,545.11,550.26,545.55,388,000
2024-02-08,550.84,553.08,540.38,545.34,540.67,508,800
2024-02-07,550.00,550.64,546.81,548.69,543.99,413,600
2024-02-06,548.37,548.37,541.87,545.30,540.63,348,600
2024-02-05,548.79,549.57,542.06,545.89,541.22,335,600
2024-02-02,544.10,551.27,538.54,549.62,544.92,489,600
2024-02-01,538.57,546.26,534.81,545.81,541.14,561,900
2024-01-31,527.48,549.32,525.18,537.00,532.40,993,200
2024-01-30,558.26,562.69,555.14,561.57,556.76,621,300
2024-01-29,549.31,556.16,548.73,555.93,551.17,413,000
2024-01-26,552.94,553.08,546.40,549.68,544.97,426,300
2024-01-25,552.19,553.37,548.26,551.70,546.98,884,500
2024-01-24,553.42,554.23,547.32,547.77,543.08,353,600
2024-01-23,550.00,553.20,545.90,552.81,548.08,304,000
2024-01-22,550.00,553.40,547.89,549.91,545.20,449,200
2024-01-19,543.30,548.52,541.32,548.49,543.79,427,300
2024-01-18,535.01,542.22,533.67,541.94,537.30,425,000
2024-01-17,535.68,540.00,532.56,537.19,532.59,427,400
2024-01-16,532.48,537.53,531.38,537.27,532.67,428,800
2024-01-12,535.88,535.88,531.06,534.19,529.62,435,000
2024-01-11,529.87,532.86,528.19,532.40,527.84,336,300
2024-01-10,528.97,531.32,527.36,530.30,525.76,401,400
2024-01-09,528.77,533.03,526.93,531.52,526.97,373,000
2024-01-08,522.32,529.35,522.06,528.78,524.25,509,200
2024-01-05,525.00,526.65,521.70,523.07,517.85,444,000
2024-01-04,526.00,530.95,523.51,524.17,518.94,601,000
2024-01-03,534.49,537.43,530.80,531.00,525.70,488,400
2024-01-02,542.38,545.24,530.93,534.49,529.15,618,500
2023-12-29,546.42,548.85,543.78,545.17,539.73,398,900
2023-12-28,544.18,547.38,543.57,546.15,540.70,267,800
2023-12-27,544.70,545.00,542.74,543.75,538.32,539,400
2023-12-26,543.61,546.47,541.75,543.55,538.12,443,600
2023-12-22,543.15,545.86,541.35,542.85,537.43,420,800
2023-12-21,538.50,541.58,535.60,540.30,534.91,407,700
2023-12-20,540.42,544.98,534.81,534.94,529.60,676,200
2023-12-19,543.82,544.55,537.73,541.56,536.15,499,900
2023-12-18,544.44,544.85,539.05,542.97,537.55,653,300
2023-12-15,535.76,542.00,532.97,541.55,536.14,8,038,300
2023-12-14,550.77,551.83,538.23,538.83,533.45,985,100
2023-12-13,544.87,551.91,544.53,550.77,545.27,690,600
2023-12-12,542.10,545.01,542.02,543.46,538.04,693,500
2023-12-11,540.00,544.44,536.95,540.21,534.82,593,500
2023-12-08,533.45,537.58,531.71,536.60,531.24,394,000
2023-12-07,536.49,536.49,532.04,534.80,529.46,361,400
2023-12-06,537.95,538.06,531.99,535.37,530.03,351,400
2023-12-05,535.17,537.87,533.47,535.54,530.19,343,300
