Date,Open,High,Low,Close,Volume
2025-09-03,57.84,58.50,57.09,57.93,1,533,000
2025-09-02,55.99,57.78,55.18,57.76,1,634,300
2025-08-29,60.00,60.17,57.61,58.09,1,596,700
2025-08-28,58.51,61.40,58.46,60.56,2,816,300
2025-08-27,58.10,58.39,56.08,58.13,2,794,600
2025-08-26,54.56,59.83,53.62,58.72,7,153,900
2025-08-25,51.02,51.96,50.42,51.00,3,914,900
2025-08-22,49.40,52.45,49.04,51.09,2,428,200
2025-08-21,47.92,49.42,47.50,49.39,1,597,000
2025-08-20,48.00,48.56,46.02,48.47,1,648,200
2025-08-19,50.38,50.38,48.12,48.54,1,060,800
2025-08-18,49.75,50.94,49.06,50.42,872,300
2025-08-15,50.25,50.31,48.81,49.83,1,198,200
2025-08-14,51.11,51.69,48.20,50.52,1,877,200
2025-08-13,52.75,53.52,52.00,53.24,1,714,000
2025-08-12,49.31,53.35,49.07,52.71,2,073,500
2025-08-11,50.70,50.70,47.86,48.56,1,636,900
2025-08-08,51.93,52.03,50.72,50.85,1,638,300
2025-08-07,52.02,52.05,50.00,51.50,1,737,000
2025-08-06,50.64,51.01,49.52,50.97,1,176,900
2025-08-05,52.09,52.78,50.22,51.05,1,442,000
2025-08-04,50.43,51.72,50.14,51.69,1,297,000
2025-08-01,48.91,51.17,47.34,50.14,1,802,900
2025-07-31,53.01,53.68,50.58,51.10,2,036,900
2025-07-30,54.07,54.79,52.52,53.71,2,147,000
2025-07-29,54.88,55.80,52.83,53.45,1,589,000
2025-07-28,53.75,54.57,53.14,54.16,1,399,000
2025-07-25,52.28,53.35,51.35,53.07,2,107,700
2025-07-24,51.50,52.99,51.50,52.53,1,488,800
2025-07-23,51.66,52.94,51.17,51.65,1,247,900
2025-07-22,52.63,52.81,50.15,51.47,1,341,800
2025-07-21,53.92,54.44,52.96,53.06,1,225,500
2025-07-18,51.83,54.02,51.68,53.62,2,569,800
2025-07-17,48.47,51.23,48.15,50.87,2,518,500
2025-07-16,47.99,48.86,46.57,48.66,1,056,900
2025-07-15,48.33,49.27,47.74,48.09,1,927,000
2025-07-14,47.74,48.12,46.73,46.93,1,339,900
2025-07-11,47.84,48.40,47.25,48.10,1,912,000
2025-07-10,48.56,48.91,46.91,48.56,2,921,900
2025-07-09,45.42,48.53,45.24,48.50,3,497,000
2025-07-08,43.22,46.44,42.71,45.10,3,680,900
2025-07-07,44.00,44.46,42.42,42.60,1,523,800
2025-07-03,44.42,45.31,43.75,44.84,919,300
2025-07-02,43.53,44.31,43.17,43.96,1,344,300
2025-07-01,44.44,44.71,42.38,43.47,2,935,300
2025-06-30,45.22,45.69,44.27,45.14,2,632,800
2025-06-27,45.87,45.98,44.25,44.91,3,631,100
2025-06-26,44.74,45.70,44.60,45.62,1,726,200
2025-06-25,43.78,44.55,42.58,44.49,2,678,800
2025-06-24,41.93,43.79,41.62,43.66,1,847,200
2025-06-23,41.39,42.57,40.25,41.06,1,523,300
2025-06-20,41.93,42.18,40.78,41.88,2,159,900
2025-06-18,40.48,42.60,40.24,41.91,2,339,600
2025-06-17,40.11,41.73,39.97,40.23,1,682,200
2025-06-16,40.25,41.74,40.25,40.87,1,280,300
2025-06-13,40.44,41.00,39.07,39.14,1,940,500
2025-06-12,41.39,41.91,40.84,41.89,1,567,600
2025-06-11,42.56,42.92,41.30,41.94,1,654,500
2025-06-10,41.56,42.93,41.48,42.16,2,513,300
2025-06-09,38.40,41.57,38.14,41.35,3,515,800
2025-06-06,38.26,38.43,37.03,37.85,1,521,300
2025-06-05,38.59,38.67,37.21,37.58,1,426,400
2025-06-04,38.46,39.10,37.45,38.35,2,013,800
2025-06-03,37.75,38.67,36.92,38.11,1,747,000
2025-06-02,37.31,37.56,36.10,37.50,2,478,700
2025-05-30,35.20,37.57,34.59,37.33,3,323,100
2025-05-29,38.20,38.27,35.27,35.76,2,377,800
2025-05-28,38.12,38.35,35.26,37.01,4,889,000
2025-05-27,38.75,39.09,38.04,38.78,4,136,900
2025-05-23,36.66,37.83,36.37,37.28,1,649,200
2025-05-22,38.48,38.80,37.65,37.79,1,515,200
2025-05-21,38.90,40.14,38.28,38.51,2,394,900
2025-05-20,39.82,40.23,39.30,39.35,1,282,700
2025-05-19,39.01,40.16,38.92,40.14,1,057,500
2025-05-16,39.52,40.69,39.25,40.42,1,443,800
2025-05-15,39.21,39.88,38.67,39.64,1,045,300
2025-05-14,39.97,40.36,39.28,39.93,2,025,000
2025-05-13,38.64,39.87,38.53,39.54,1,745,400
2025-05-12,37.95,38.68,37.52,38.22,2,603,000
2025-05-09,35.30,35.74,34.85,35.07,1,409,500
2025-05-08,35.40,35.84,34.16,34.73,1,324,400
2025-05-07,33.68,34.42,33.06,34.37,1,359,800
2025-05-06,33.55,34.66,33.06,33.90,1,963,600
2025-05-05,33.25,34.82,33.25,34.66,2,637,200
2025-05-02,33.18,34.38,32.77,34.13,3,072,000
2025-05-01,32.37,33.28,32.30,32.34,2,790,200
2025-04-30,29.56,31.30,29.29,31.25,2,196,900
2025-04-29,29.51,31.36,29.45,31.19,2,748,200
2025-04-28,29.71,30.30,29.32,29.93,1,919,000
2025-04-25,29.04,30.67,28.91,30.03,1,830,000
2025-04-24,27.90,29.88,27.60,29.34,2,176,000
2025-04-23,27.09,28.75,26.85,27.15,3,187,200
2025-04-22,24.71,25.69,24.46,24.69,1,909,700
2025-04-21,25.23,25.74,24.05,24.34,2,504,900
2025-04-17,26.09,26.80,25.75,26.24,1,919,600
2025-04-16,26.00,26.63,25.40,25.99,2,808,700
2025-04-15,26.93,28.08,26.93,27.30,1,593,900
2025-04-14,27.68,28.31,26.43,27.00,2,464,500
2025-04-11,27.00,27.25,25.54,26.60,3,042,200
2025-04-10,28.72,29.14,26.58,27.00,3,226,600
2025-04-09,26.22,30.71,25.40,29.98,4,553,800
2025-04-08,30.29,30.56,24.72,25.86,4,084,600
2025-04-07,26.01,31.10,25.59,28.31,3,017,900
2025-04-04,27.82,28.23,25.17,28.01,3,816,600
2025-04-03,33.57,34.00,29.56,29.71,4,204,500
2025-04-02,33.80,37.36,33.76,36.62,1,691,900
2025-04-01,34.80,35.13,33.56,34.86,2,320,700
2025-03-31,33.79,34.65,32.54,34.40,2,855,500
2025-03-28,36.55,36.86,34.62,35.05,2,155,800
2025-03-27,37.92,38.60,36.91,36.95,1,888,900
2025-03-26,39.82,40.20,38.07,38.69,1,511,000
2025-03-25,40.20,40.53,39.41,40.07,1,768,800
2025-03-24,40.39,41.49,40.16,40.34,1,470,100
2025-03-21,39.67,40.16,39.11,39.62,3,375,300
2025-03-20,40.99,41.72,40.38,40.64,2,596,000
2025-03-19,38.97,42.34,38.70,41.61,3,184,900
2025-03-18,39.54,39.75,38.01,38.65,2,176,300
2025-03-17,39.94,40.60,38.14,39.43,3,619,500
2025-03-14,37.26,39.78,35.45,39.60,8,103,900
2025-03-13,33.74,33.83,32.19,32.71,3,298,100
2025-03-12,33.56,34.31,32.35,33.85,2,956,700
2025-03-11,32.35,33.18,31.54,32.20,2,927,300
2025-03-10,32.60,33.34,31.03,31.44,2,823,600
2025-03-07,32.54,33.55,29.98,33.50,4,056,700
2025-03-06,35.26,36.14,32.26,32.33,2,839,000
2025-03-05,36.41,37.28,35.51,36.84,1,480,800
2025-03-04,35.43,37.22,34.60,36.05,2,130,000
2025-03-03,38.71,38.90,34.96,35.58,2,369,500
2025-02-28,34.73,38.60,34.25,38.19,3,175,300
2025-02-27,39.70,39.70,34.95,35.06,2,066,300
2025-02-26,37.52,39.23,37.30,38.88,2,384,600
2025-02-25,36.50,37.43,35.69,36.82,1,527,300
2025-02-24,37.01,37.47,35.27,36.67,1,992,300
2025-02-21,38.92,39.40,37.07,37.10,2,267,600
2025-02-20,37.99,39.86,37.91,38.71,2,637,300
2025-02-19,37.34,38.09,37.03,37.89,2,514,900
2025-02-18,37.47,37.76,36.25,37.05,2,336,800
2025-02-14,36.87,37.43,36.11,37.38,2,182,100
2025-02-13,36.93,37.52,36.13,36.73,2,410,000
2025-02-12,36.90,37.67,35.91,36.65,4,107,600
2025-02-11,37.19,38.22,35.97,38.18,5,847,300
2025-02-10,39.99,40.30,36.00,37.60,19,354,400
2025-02-07,58.56,58.95,50.57,54.51,7,260,300
2025-02-06,66.25,66.50,60.17,60.50,2,730,900
2025-02-05,66.19,67.85,64.60,66.46,1,121,000
2025-02-04,63.54,66.30,63.54,66.22,1,923,300
2025-02-03,63.24,65.57,62.31,63.46,1,519,100
2025-01-31,68.32,69.12,64.84,66.96,2,341,500
2025-01-30,62.47,67.93,62.42,67.69,2,460,300
2025-01-29,61.22,61.31,58.70,60.30,1,724,400
2025-01-28,58.23,61.18,57.75,61.11,2,704,300
2025-01-27,65.50,66.00,53.25,57.33,5,370,400
2025-01-24,75.75,75.93,72.96,73.02,1,055,500
2025-01-23,74.88,76.59,74.00,75.91,1,316,300
2025-01-22,78.89,79.52,75.17,76.00,1,694,400
2025-01-21,76.23,77.24,73.78,77.15,1,643,400
2025-01-17,71.50,75.75,70.64,75.00,2,812,400
2025-01-16,72.66,72.87,67.70,68.93,3,401,500
2025-01-15,66.94,73.96,66.22,72.51,4,270,800
2025-01-14,67.10,67.83,64.37,64.48,936,000
2025-01-13,64.01,66.22,63.15,65.35,1,002,800
2025-01-10,65.90,66.78,63.96,66.15,1,503,200
2025-01-08,64.00,67.66,63.59,67.60,1,305,300
2025-01-07,67.61,68.80,64.50,65.15,1,101,300
2025-01-06,68.00,68.25,66.44,67.49,1,185,400
2025-01-03,63.20,66.31,62.72,66.13,1,771,900
2025-01-02,62.53,63.43,61.37,62.10,1,006,000
2024-12-31,62.36,62.80,61.19,61.85,804,200
2024-12-30,62.02,63.02,61.14,61.70,870,200
2024-12-27,65.01,65.15,62.10,63.33,1,011,200
2024-12-26,63.95,66.28,63.13,65.67,750,700
2024-12-24,63.85,64.75,63.16,64.49,350,900
2024-12-23,64.20,64.66,62.00,62.88,1,055,700
2024-12-20,62.33,65.73,62.26,63.55,3,671,200
2024-12-19,63.41,64.17,62.29,63.58,1,538,200
2024-12-18,66.71,67.02,61.73,62.92,1,584,800
2024-12-17,67.92,67.92,64.13,65.73,2,191,500
2024-12-16,66.05,68.87,65.72,68.27,2,022,000
2024-12-13,66.05,68.96,64.74,65.15,2,039,800
2024-12-12,64.01,65.96,63.00,64.54,1,207,400
2024-12-11,63.31,64.54,61.29,64.11,1,334,900
2024-12-10,63.98,65.08,61.46,62.90,3,407,100
2024-12-09,65.30,66.25,62.52,64.94,5,414,500
2024-12-06,65.80,67.32,63.00,66.12,6,944,800
2024-12-05,66.46,68.20,64.62,65.38,2,197,700
2024-12-04,68.00,70.27,66.05,69.10,2,497,600
2024-12-03,62.79,67.00,61.34,66.95,1,812,400
2024-12-02,64.61,64.97,61.74,62.68,1,752,500
2024-11-29,64.69,65.33,62.75,64.04,1,113,700
2024-11-27,62.75,65.12,61.40,64.20,2,766,300
2024-11-26,63.50,66.64,57.51,63.11,6,885,000
2024-11-25,52.37,53.74,51.50,53.44,3,896,700
2024-11-22,50.80,52.17,49.90,50.89,1,613,800
2024-11-21,49.37,52.25,49.37,50.90,1,219,500
2024-11-20,47.50,49.26,46.32,49.17,773,200
2024-11-19,45.26,48.11,45.19,47.24,1,144,800
2024-11-18,43.78,46.20,43.78,45.84,857,200
2024-11-15,46.92,46.92,43.30,44.10,1,881,700
2024-11-14,49.52,50.50,47.08,47.33,1,126,100
2024-11-13,49.03,50.20,48.41,49.01,1,018,000
2024-11-12,50.36,50.72,48.57,49.22,652,300
2024-11-11,52.81,53.22,49.90,50.68,1,031,900
2024-11-08,50.86,52.98,50.25,52.82,1,206,400
2024-11-07,48.26,50.62,48.01,50.58,1,357,700
2024-11-06,48.11,49.85,47.55,47.74,1,270,700
2024-11-05,43.94,47.24,43.75,47.04,1,230,500
2024-11-04,44.40,44.80,43.07,43.92,556,100
2024-11-01,44.47,45.82,44.33,44.54,815,400
2024-10-31,46.17,46.26,44.02,44.19,1,439,700
2024-10-30,46.85,48.15,46.11,46.84,1,088,700
2024-10-29,44.73,48.09,44.51,47.76,1,533,600
2024-10-28,45.56,46.32,44.90,44.97,652,500
2024-10-25,44.55,46.19,43.90,45.47,1,037,500
2024-10-24,44.82,45.02,43.90,44.11,979,200
2024-10-23,43.85,45.39,43.74,44.80,748,200
2024-10-22,43.84,45.37,43.47,44.07,930,200
2024-10-21,43.88,44.40,43.04,43.95,726,300
2024-10-18,44.13,44.57,41.94,43.88,1,375,600
2024-10-17,45.77,46.77,43.95,43.96,1,557,500
2024-10-16,44.86,45.80,43.36,45.02,1,051,800
