Date,Open,High,Low,Close,Adj Close,Volume
"Jul 10, 2025","922.89","932.17","919.37","928.62","926.60","798,200"
"Jul 9, 2025","919.22","931.96","915.51","923.18","921.18","601,000"
"Jul 8, 2025","910.92","927.38","908.27","919.22","917.22","862,500"
"Jul 7, 2025","916.96","923.50","905.91","912.62","910.64","901,200"
"Jul 3, 2025","920.00","928.02","916.05","924.58","922.57","489,400"
"Jul 2, 2025","888.21","921.95","885.06","921.10","919.10","1,051,000"
"Jul 1, 2025","888.78","904.99","882.30","898.85","896.90","1,079,100"
"Jun 30, 2025","891.16","898.25","884.34","895.74","893.79","786,700"
"Jun 27, 2025","905.00","907.95","884.64","889.87","887.94","1,175,500"
"Jun 26, 2025","897.47","907.26","893.30","902.94","900.98","864,700"
"Jun 25, 2025","895.01","902.94","887.74","893.46","891.52","772,000"
"Jun 24, 2025","871.24","890.57","869.56","889.03","887.10","1,145,100"
"Jun 23, 2025","852.92","859.62","841.18","856.28","854.42","1,427,700"
"Jun 20, 2025","883.83","883.83","834.85","850.00","848.15","2,347,800"
"Jun 18, 2025","894.89","898.15","867.31","871.16","869.27","1,431,500"
"Jun 17, 2025","890.00","914.83","887.72","893.00","891.06","1,334,000"
"Jun 16, 2025","876.00","893.31","875.62","892.38","890.44","1,619,400"
"Jun 13, 2025","859.00","876.45","856.94","867.67","865.79","1,832,200"
"Jun 12, 2025","866.50","879.16","866.50","875.00","873.10","1,091,700"
"Jun 11, 2025","865.08","873.53","858.80","872.00","870.11","1,650,400"
"Jun 10, 2025","829.29","857.16","826.76","856.59","854.73","1,515,500"
"Jun 9, 2025","811.00","835.00","811.00","829.29","827.49","1,529,800"
"Jun 6, 2025","801.24","813.97","799.77","808.00","806.25","996,300"
"Jun 5, 2025","788.41","796.51","777.42","791.89","790.17","1,618,900"
"Jun 4, 2025","781.62","786.93","773.60","782.09","780.39","839,500"
"Jun 3, 2025","762.05","779.59","756.34","775.79","774.11","943,200"
"Jun 2, 2025","752.40","764.65","751.96","762.44","760.78","864,600"
"May 30, 2025","772.78","773.55","740.44","756.88","755.24","1,717,700"
"May 29, 2025","792.98","794.80","768.68","773.97","772.29","932,300"
"May 28, 2025","789.06","796.30","776.19","777.50","775.81","905,700"
"May 27, 2025","774.71","792.18","768.60","789.06","787.35","1,292,500"
"May 23, 2025","747.75","761.10","744.87","757.17","755.53","941,900"
"May 22, 2025","766.46","781.76","762.00","767.51","765.84","682,500"
"May 21, 2025","778.32","799.72","775.18","778.94","777.25","1,236,700"
"May 20, 2025","779.63","790.86","777.18","790.29","788.57","949,200"
"May 19, 2025","1.9","","","","",""
"May 19, 2025","780.69","789.57","775.02","787.01","785.30","1,142,000"
"May 16, 2025","807.13","807.13","784.08","791.17","787.56","1,132,000"
"May 15, 2025","797.27","810.61","795.57","806.00","802.32","1,129,800"
"May 14, 2025","786.75","805.39","786.75","805.00","801.32","1,171,400"
"May 13, 2025","760.00","798.02","755.65","795.90","792.26","1,804,800"
"May 12, 2025","745.00","762.80","741.61","760.47","757.00","2,110,300"
"May 9, 2025","706.14","711.30","696.73","701.20","698.00","955,000"
"May 8, 2025","703.32","710.50","692.80","703.33","700.12","906,900"
"May 7, 2025","680.49","696.46","675.27","694.35","691.18","962,800"
"May 6, 2025","680.86","690.00","677.61","679.42","676.32","905,400"
"May 5, 2025","691.02","701.61","687.12","693.29","690.12","811,900"
"May 2, 2025","694.25","707.84","692.91","698.16","694.97","851,800"
"May 1, 2025","689.20","693.04","674.76","676.31","673.22","1,463,500"
"Apr 30, 2025","677.00","704.99","674.20","702.69","699.48","1,172,300"
"Apr 29, 2025","683.63","695.35","681.74","687.95","684.81","726,100"
"Apr 28, 2025","687.70","699.14","679.05","693.72","690.55","736,000"
"Apr 25, 2025","680.00","700.31","678.92","694.61","691.44","631,600"
"Apr 24, 2025","674.11","690.57","664.20","689.42","686.27","1,304,000"
"Apr 23, 2025","664.24","672.70","652.88","657.11","654.11","945,100"
"Apr 22, 2025","626.69","639.85","625.85","636.36","633.45","1,372,400"
"Apr 21, 2025","623.43","627.21","607.70","620.80","617.96","1,346,100"
"Apr 17, 2025","649.03","649.19","631.62","634.43","631.53","1,224,100"
"Apr 16, 2025","638.25","659.05","619.31","642.19","639.26","2,020,800"
"Apr 15, 2025","669.42","682.11","665.00","676.21","673.12","790,400"
"Apr 14, 2025","681.50","684.30","659.45","669.97","666.91","987,000"
"Apr 11, 2025","646.82","676.73","635.08","670.22","667.16","1,361,800"
"Apr 10, 2025","664.90","680.69","628.49","656.76","653.76","2,676,100"
"Apr 9, 2025","604.87","721.84","597.35","703.31","700.10","3,447,900"
"Apr 8, 2025","626.00","644.26","586.81","599.51","596.77","2,719,800"
"Apr 7, 2025","566.65","632.77","551.33","604.62","601.86","2,996,100"
"Apr 4, 2025","592.54","600.00","559.76","576.53","573.90","2,072,800"
"Apr 3, 2025","652.21","656.92","620.27","620.82","617.98","1,525,300"
"Apr 2, 2025","667.29","695.62","667.29","686.19","683.06","791,100"
"Apr 1, 2025","674.00","682.80","662.18","682.46","679.34","669,400"
"Mar 31, 2025","672.99","681.14","655.42","679.80","676.69","1,165,400"
"Mar 28, 2025","685.37","694.17","667.18","673.60","670.52","989,500"
"Mar 27, 2025","700.35","707.13","692.00","700.00","696.80","735,100"
"Mar 26, 2025","721.49","724.17","698.81","705.54","702.32","734,600"
"Mar 25, 2025","724.62","727.17","718.73","721.85","718.55","498,700"
"Mar 24, 2025","722.71","735.14","716.40","727.73","724.41","730,200"
"Mar 21, 2025","702.31","709.38","692.36","706.49","703.26","2,454,800"
"Mar 20, 2025","708.82","719.66","707.68","716.46","713.19","629,400"
"Mar 19, 2025","710.00","730.07","704.95","719.61","716.32","753,300"
"Mar 18, 2025","711.90","712.80","698.06","710.00","706.76","950,700"
"Mar 17, 2025","705.74","724.20","705.53","718.29","715.01","976,200"
"Mar 14, 2025","689.97","713.74","689.97","713.00","709.74","1,142,600"
"Mar 13, 2025","676.62","694.00","668.66","681.50","678.39","930,800"
"Mar 12, 2025","676.04","686.75","671.82","680.39","677.28","884,100"
"Mar 11, 2025","677.39","680.32","653.74","664.22","661.19","1,058,700"
"Mar 10, 2025","693.82","697.22","670.58","678.36","675.26","1,389,200"
"Mar 7, 2025","688.20","714.12","680.22","711.29","708.04","1,088,100"
"Mar 6, 2025","697.27","711.66","683.98","692.13","688.97","1,135,400"
"Mar 5, 2025","701.11","717.24","689.63","715.81","712.54","915,700"
"Mar 4, 2025","693.47","716.01","678.56","699.00","695.81","1,182,200"
"Mar 3, 2025","714.53","728.11","686.36","691.15","687.99","1,304,600"
"Feb 28, 2025","705.84","713.50","691.93","708.84","705.60","1,242,400"
"Feb 27, 2025","743.05","750.00","698.64","699.16","695.97","1,324,900"
"Feb 26, 2025","733.33","751.11","729.98","738.52","735.15","1,247,400"
"Feb 25, 2025","736.29","736.29","721.47","724.97","721.66","1,068,300"
"Feb 24, 2025","1.7","","","","",""
"Feb 24, 2025","761.99","763.03","736.00","737.57","734.20","1,110,900"
"Feb 21, 2025","779.74","782.41","751.06","754.30","749.16","872,400"
"Feb 20, 2025","780.00","794.00","771.01","777.63","772.33","883,600"
"Feb 19, 2025","761.13","777.00","753.09","774.75","769.47","936,700"
"Feb 18, 2025","758.04","760.21","737.94","758.25","753.09","1,354,000"
"Feb 14, 2025","760.17","769.52","739.02","750.74","745.63","998,500"
"Feb 13, 2025","751.03","765.00","750.08","764.28","759.07","711,500"
"Feb 12, 2025","742.53","754.67","738.54","750.55","745.44","476,600"
"Feb 11, 2025","754.55","761.96","749.16","758.62","753.45","591,800"
"Feb 10, 2025","759.68","761.25","743.68","751.46","746.34","1,564,500"
"Feb 7, 2025","761.80","767.27","744.22","747.70","742.61","664,500"
"Feb 6, 2025","757.68","764.24","753.22","761.82","756.63","579,400"
"Feb 5, 2025","742.63","761.92","740.94","759.15","753.98","677,100"
"Feb 4, 2025","732.83","756.00","732.83","749.32","744.22","999,900"
"Feb 3, 2025","727.39","753.00","726.37","740.21","735.17","1,216,800"
"Jan 31, 2025","758.93","770.25","735.00","738.24","733.21","1,631,900"
"Jan 30, 2025","731.28","746.11","722.00","742.43","737.37","1,711,000"
"Jan 29, 2025","721.08","721.88","707.78","712.97","708.11","729,200"
"Jan 28, 2025","697.33","708.89","689.22","702.92","698.13","1,387,100"
"Jan 27, 2025","716.60","724.95","685.20","702.71","697.92","2,357,800"
"Jan 24, 2025","765.05","765.79","743.15","749.82","744.71","745,400"
"Jan 23, 2025","753.27","761.87","741.29","760.95","755.77","821,800"
"Jan 22, 2025","773.36","787.13","771.58","771.91","766.65","1,200,300"
"Jan 21, 2025","762.30","778.43","751.23","767.24","762.01","1,370,000"
"Jan 17, 2025","762.95","763.30","747.61","757.47","752.31","1,402,500"
"Jan 16, 2025","735.00","779.07","733.58","747.26","742.17","2,019,600"
"Jan 15, 2025","715.00","727.37","713.54","716.25","711.37","1,368,300"
"Jan 14, 2025","692.99","701.39","686.56","701.26","696.48","1,039,000"
"Jan 13, 2025","674.19","691.97","665.49","690.99","686.28","1,318,600"
"Jan 10, 2025","683.90","694.57","671.65","683.06","678.41","1,254,500"
"Jan 8, 2025","690.00","692.00","678.97","686.20","681.53","1,093,400"
"Jan 7, 2025","694.78","705.87","683.26","689.30","684.60","1,283,400"
"Jan 6, 2025","673.60","696.87","673.51","690.30","685.60","1,676,400"
"Jan 3, 2025","643.90","658.71","640.32","657.01","652.53","865,100"
"Jan 2, 2025","634.69","649.43","631.89","636.62","632.28","892,200"
"Dec 31, 2024","633.50","638.00","627.17","630.12","625.83","646,200"
"Dec 30, 2024","633.81","637.24","626.60","633.64","629.32","687,800"
"Dec 27, 2024","647.17","647.72","638.01","644.81","640.42","729,500"
"Dec 26, 2024","644.22","653.89","642.05","648.55","644.13","454,100"
"Dec 24, 2024","645.05","652.00","641.26","650.53","646.10","349,500"
"Dec 23, 2024","631.58","649.51","631.58","647.99","643.58","886,400"
"Dec 20, 2024","616.43","641.05","613.40","629.37","625.08","2,652,200"
"Dec 19, 2024","624.16","635.28","620.58","622.18","617.94","1,115,700"
"Dec 18, 2024","658.66","669.10","625.61","630.77","626.47","1,452,100"
"Dec 17, 2024","659.97","668.90","652.09","654.88","650.42","1,252,400"
"Dec 16, 2024","649.68","664.53","645.42","656.13","651.66","1,014,300"
"Dec 13, 2024","648.00","663.87","647.58","653.76","649.31","1,463,200"
"Dec 12, 2024","646.87","649.89","637.91","646.60","642.20","698,200"
"Dec 11, 2024","646.97","657.12","642.08","648.84","644.42","1,107,400"
"Dec 10, 2024","657.83","657.83","638.47","641.87","637.50","914,800"
"Dec 9, 2024","659.01","666.34","645.82","652.37","647.93","1,093,300"
"Dec 6, 2024","641.15","650.71","638.18","648.34","643.92","862,400"
"Dec 5, 2024","660.38","662.92","641.39","642.61","638.23","1,028,200"
"Dec 4, 2024","670.18","670.50","655.67","666.22","661.68","1,459,200"
"Dec 3, 2024","661.13","667.18","656.82","665.72","661.19","1,376,500"
"Dec 2, 2024","645.01","669.07","645.00","666.03","661.49","1,380,200"
"Nov 29, 2024","644.81","661.50","643.27","647.03","642.62","925,700"
"Nov 27, 2024","631.47","633.99","621.23","632.14","627.83","942,600"
"Nov 26, 2024","651.18","651.18","623.86","631.47","627.17","923,200"
"Nov 25, 2024","646.69","646.69","632.11","644.67","640.28","1,913,000"
"Nov 22, 2024","630.00","643.03","630.00","639.55","635.19","981,800"
"Nov 21, 2024","627.80","637.96","620.00","633.16","628.85","1,386,000"
"Nov 20, 2024","616.49","619.95","609.89","616.83","612.63","1,195,100"
"Nov 19, 2024","616.48","618.41","609.40","615.66","611.47","1,408,900"
"Nov 18, 2024","1.7","","","","",""
"Nov 18, 2024","614.23","623.77","611.77","620.26","616.04","1,223,300"
"Nov 15, 2024","620.53","630.00","612.35","614.46","608.59","1,712,000"
"Nov 14, 2024","660.00","660.00","642.74","645.00","638.83","1,169,900"
"Nov 13, 2024","654.06","655.99","638.32","644.55","638.39","1,505,200"
"Nov 12, 2024","663.01","669.26","654.86","664.78","658.43","1,111,300"
"Nov 11, 2024","684.00","685.21","656.74","666.03","659.66","1,422,800"
"Nov 8, 2024","689.61","694.36","681.38","687.41","680.84","1,278,100"
"Nov 7, 2024","682.85","687.82","675.10","686.15","679.59","1,122,200"
"Nov 6, 2024","675.00","678.64","657.48","669.66","663.26","1,715,400"
"Nov 5, 2024","669.08","681.55","667.25","670.33","663.92","1,016,300"
"Nov 4, 2024","667.25","670.56","662.36","663.37","657.03","637,900"
"Nov 1, 2024","666.50","678.65","663.44","669.38","662.98","906,400"
"Oct 31, 2024","677.65","681.05","656.00","666.23","659.86","2,001,200"
"Oct 30, 2024","682.00","695.19","680.01","691.80","685.19","1,656,800"
"Oct 29, 2024","675.00","700.40","673.77","696.23","689.57","1,333,900"
"Oct 28, 2024","673.15","679.14","670.21","674.35","667.90","1,051,800"
"Oct 25, 2024","669.67","682.84","668.00","673.07","666.64","954,800"
"Oct 24, 2024","678.75","684.39","665.44","666.16","659.79","884,700"
"Oct 23, 2024","664.64","672.31","654.65","664.63","658.28","846,800"
"Oct 22, 2024","670.00","673.15","663.66","670.08","663.67","787,400"
"Oct 21, 2024","677.50","679.75","667.40","673.61","667.17","739,300"
"Oct 18, 2024","667.93","681.90","664.32","678.52","672.03","1,192,800"
"Oct 17, 2024","700.98","701.22","669.68","670.25","663.84","1,936,500"
"Oct 16, 2024","720.57","720.76","682.01","682.59","676.07","2,280,600"
"Oct 15, 2024","825.52","832.38","698.96","707.72","700.95","2,870,900"
"Oct 14, 2024","809.37","833.00","809.37","829.65","821.72","567,900"
"Oct 11, 2024","792.78","806.42","792.67","803.73","796.05","570,800"
"Oct 10, 2024","791.35","799.82","787.00","797.98","790.35","461,900"
"Oct 9, 2024","782.03","806.78","780.35","804.63","796.94","628,500"
"Oct 8, 2024","781.90","793.67","774.24","783.90","776.41","653,400"
"Oct 7, 2024","777.73","787.90","771.84","781.67","774.20","748,100"
"Oct 4, 2024","800.46","800.46","777.21","787.39","779.86","757,300"
"Oct 3, 2024","764.86","783.99","764.00","774.56","767.16","584,200"
"Oct 2, 2024","760.66","787.44","755.00","777.36","769.93","701,800"
"Oct 1, 2024","778.47","786.91","746.16","753.69","746.49","1,279,600"
"Sep 30, 2024","773.08","781.26","761.29","774.41","767.01","932,900"
"Sep 27, 2024","807.96","808.46","777.90","782.40","774.92","627,400"
"Sep 26, 2024","813.44","822.00","780.00","804.55","796.86","908,000"
"Sep 25, 2024","762.90","782.00","759.69","772.06","764.68","575,100"
"Sep 24, 2024","772.00","775.69","752.20","770.34","762.98","821,300"
"Sep 23, 2024","766.28","770.39","758.55","761.27","753.99","438,800"
"Sep 20, 2024","762.65","765.36","749.26","758.85","751.60","1,622,600"
"Sep 19, 2024","759.32","782.21","755.19","772.43","765.05","1,241,100"
"Sep 18, 2024","749.55","752.15","729.79","731.04","724.05","817,800"
"Sep 17, 2024","749.34","750.92","733.45","739.60","732.53","855,500"
"Sep 16, 2024","735.00","742.99","726.15","736.40","729.36","863,000"
"Sep 13, 2024","741.37","754.59","740.91","751.50","744.32","586,700"
"Sep 12, 2024","746.87","746.87","730.00","733.28","726.27","1,070,700"
"Sep 11, 2024","715.28","751.61","703.90","748.82","741.66","1,129,100"
"Sep 10, 2024","709.89","717.00","696.42","713.46","706.64","778,900"
"Sep 9, 2024","715.03","717.51","696.57","709.89","703.10","839,900"
"Sep 6, 2024","728.06","728.20","696.79","702.80","696.08","1,390,600"
"Sep 5, 2024","725.78","743.22","722.76","728.06","721.10","818,300"
"Sep 4, 2024","735.00","749.89","724.64","745.11","737.99","927,200"
"Sep 3, 2024","805.59","807.08","737.17","741.43","734.34","1,661,200"
"Aug 30, 2024","813.56","819.95","797.55","819.43","811.60","1,079,300"
"Aug 29, 2024","814.18","825.58","791.98","795.75","788.14","806,500"
"Aug 28, 2024","809.22","819.95","795.00","804.27","796.58","648,900"
"Aug 27, 2024","796.55","814.16","782.94","812.79","805.02","687,100"
"Aug 26, 2024","813.40","813.40","793.14","798.97","791.33","778,500"
"Aug 23, 2024","816.70","824.34","800.00","817.84","810.02","685,800"
"Aug 22, 2024","828.39","832.00","793.85","798.52","790.89","919,900"
"Aug 21, 2024","818.68","833.28","812.21","827.14","819.23","618,500"
"Aug 20, 2024","819.21","823.86","803.00","811.57","803.81","685,400"
"Aug 19, 2024","818.51","821.62","798.75","820.45","812.61","971,600"
"Aug 16, 2024","828.52","828.84","808.97","819.57","811.74","673,400"
"Aug 15, 2024","1.45","","","","",""
"Aug 15, 2024","811.50","839.85","804.04","836.19","828.20","1,293,400"
"Aug 14, 2024","804.92","813.63","781.66","793.89","784.86","630,700"
"Aug 13, 2024","767.99","796.92","762.00","793.83","784.81","1,158,100"
"Aug 12, 2024","748.78","768.80","744.71","757.54","748.93","787,400"
"Aug 9, 2024","747.09","755.06","731.74","746.78","738.29","763,500"
"Aug 8, 2024","719.58","754.00","707.00","752.29","743.74","1,037,500"
"Aug 7, 2024","740.63","748.54","694.77","697.72","689.79","903,100"
"Aug 6, 2024","708.28","738.21","703.53","716.22","708.08","1,203,900"
"Aug 5, 2024","649.84","720.17","648.00","703.48","695.48","1,718,900"
"Aug 2, 2024","711.32","725.07","687.62","696.17","688.26","2,071,300"
"Aug 1, 2024","821.24","822.54","747.05","756.14","747.54","2,214,200"
"Jul 31, 2024","805.50","826.71","790.31","823.07","813.71","1,793,600"
"Jul 30, 2024","787.99","799.45","754.35","758.89","750.26","1,062,900"
"Jul 29, 2024","793.26","810.48","777.42","778.54","769.69","627,600"
"Jul 26, 2024","789.35","799.00","769.07","787.39","778.44","1,047,500"
"Jul 25, 2024","767.54","791.79","749.38","762.81","754.14","1,826,900"
"Jul 24, 2024","797.30","798.74","751.90","755.77","747.18","2,430,100"
"Jul 23, 2024","794.02","813.50","794.02","807.66","798.48","960,700"
"Jul 22, 2024","788.47","811.73","775.14","809.51","800.31","967,800"
"Jul 19, 2024","785.41","795.54","761.38","762.55","753.88","918,800"
"Jul 18, 2024","793.78","797.09","768.45","787.06","778.11","970,900"
"Jul 17, 2024","817.25","829.08","779.49","781.75","772.86","1,699,600"
"Jul 16, 2024","861.31","868.80","851.04","867.18","857.32","627,400"
"Jul 15, 2024","858.52","876.85","853.58","858.12","848.36","637,300"
"Jul 12, 2024","853.85","879.54","845.00","857.72","847.97","655,200"
"Jul 11, 2024","896.32","896.32","852.16","852.95","843.25","875,000"
"Jul 10, 2024","877.85","894.77","870.50","892.35","882.21","664,300"
"Jul 9, 2024","872.60","879.89","863.19","874.90","864.95","409,400"
"Jul 8, 2024","857.12","869.06","854.55","866.55","856.70","438,600"
"Jul 5, 2024","855.34","859.07","847.07","855.21","845.49","461,200"
"Jul 3, 2024","839.94","859.66","835.92","853.33","843.63","440,800"
"Jul 2, 2024","819.40","839.97","818.00","839.11","829.57","536,900"
"Jul 1, 2024","823.19","828.94","807.83","827.79","818.38","480,700"
"Jun 28, 2024","826.44","841.41","818.40","824.51","815.14","849,400"
"Jun 27, 2024","819.47","826.45","806.79","814.87","805.61","510,300"
"Jun 26, 2024","814.38","826.90","799.25","813.30","804.05","712,600"
"Jun 25, 2024","800.87","820.24","791.42","818.04","808.74","934,400"
"Jun 24, 2024","813.77","815.51","792.37","793.98","784.95","894,400"
"Jun 21, 2024","830.03","835.34","813.25","816.55","807.27","1,919,400"
"Jun 20, 2024","863.37","864.19","826.55","829.59","820.16","1,281,900"
"Jun 18, 2024","849.00","876.55","846.99","863.31","853.50","878,000"
"Jun 17, 2024","826.41","851.68","820.95","848.88","839.23","737,800"
"Jun 14, 2024","815.00","826.54","815.00","824.84","815.46","474,700"
"Jun 13, 2024","816.02","832.99","815.07","830.03","820.59","546,400"
"Jun 12, 2024","806.88","831.54","804.44","827.81","818.40","807,300"
"Jun 11, 2024","793.32","798.66","781.92","798.16","789.09","590,000"
"Jun 10, 2024","761.10","795.98","761.10","794.38","785.35","649,900"
"Jun 7, 2024","787.50","787.91","763.97","768.97","760.23","736,000"
"Jun 6, 2024","780.33","787.32","772.21","779.26","770.40","722,100"
"Jun 5, 2024","770.39","787.54","762.10","784.97","776.05","943,200"
"Jun 4, 2024","750.48","756.30","740.22","750.56","742.03","474,500"
"Jun 3, 2024","771.48","771.64","735.56","754.15","745.58","515,100"
"May 31, 2024","770.72","776.29","736.90","759.53","750.90","1,684,800"
"May 30, 2024","768.94","776.57","766.11","770.13","761.38","712,100"
"May 29, 2024","768.23","780.07","765.10","772.36","763.58","855,000"
"May 28, 2024","785.52","791.96","775.94","786.14","777.20","601,100"
"May 24, 2024","774.17","783.11","769.05","779.06","770.20","548,400"
"May 23, 2024","788.58","790.52","761.56","765.10","756.40","828,900"
"May 22, 2024","770.38","772.97","762.69","771.71","762.94","769,500"
"May 21, 2024","760.00","769.96","758.65","765.14","756.44","703,600"
"May 20, 2024","751.88","778.44","751.02","772.80","764.01","763,600"
"May 17, 2024","756.47","758.57","739.65","747.68","739.18","585,900"
"May 16, 2024","760.00","763.93","749.13","749.48","740.96","751,200"
"May 15, 2024","737.94","760.32","734.88","759.72","751.08","850,300"
"May 14, 2024","1.45","","","","",""
"May 14, 2024","707.25","731.73","705.18","729.92","721.62","884,000"
"May 13, 2024","720.00","720.00","711.56","714.15","704.60","554,100"
"May 10, 2024","720.00","728.00","713.06","718.27","708.66","448,800"
"May 9, 2024","718.77","720.00","709.03","710.67","701.16","976,000"
"May 8, 2024","709.92","717.60","706.03","717.15","707.56","672,900"
"May 7, 2024","716.63","723.38","711.57","714.38","704.82","782,700"
"May 6, 2024","699.16","718.70","698.10","718.38","708.77","873,600"
"May 3, 2024","695.00","704.06","691.10","696.59","687.27","819,900"
"May 2, 2024","675.64","683.00","664.19","682.05","672.93","675,200"
"May 1, 2024","680.47","691.73","662.50","666.04","657.13","1,273,100"
"Apr 30, 2024","711.64","717.73","688.29","689.29","680.07","902,200"
"Apr 29, 2024","706.41","715.98","700.39","713.93","704.38","931,600"
"Apr 26, 2024","683.00","710.26","678.81","706.26","696.81","1,193,500"
"Apr 25, 2024","656.98","677.72","650.01","672.95","663.95","1,065,800"
"Apr 24, 2024","659.78","668.18","647.60","656.54","647.76","873,400"
"Apr 23, 2024","636.04","654.00","635.83","648.21","639.54","710,100"
"Apr 22, 2024","635.35","638.73","625.33","633.64","625.16","924,300"
"Apr 19, 2024","646.20","647.71","623.17","628.16","619.76","1,072,900"
"Apr 18, 2024","655.79","658.41","642.00","644.22","635.60","903,100"
"Apr 17, 2024","681.77","684.85","657.83","658.98","650.17","1,193,100"
"Apr 16, 2024","678.49","696.92","678.49","693.31","684.04","922,400"
"Apr 15, 2024","689.88","698.70","672.53","678.49","669.41","886,100"
"Apr 12, 2024","684.44","689.27","677.42","680.78","671.67","810,800"
"Apr 11, 2024","694.83","701.63","687.85","700.61","691.24","831,500"
"Apr 10, 2024","685.90","695.00","684.21","687.12","677.93","610,000"
"Apr 9, 2024","700.00","700.00","682.71","696.83","687.51","708,800"
"Apr 8, 2024","688.35","692.42","678.49","690.82","681.58","518,300"
"Apr 5, 2024","674.07","688.83","674.07","682.84","673.71","790,900"
"Apr 4, 2024","706.28","707.85","668.43","672.75","663.75","1,102,900"
"Apr 3, 2024","690.18","707.13","686.99","697.53","688.20","782,400"
"Apr 2, 2024","694.23","697.26","686.10","693.93","684.65","950,800"
"Apr 1, 2024","700.00","718.18","699.75","710.88","701.37","772,200"
"Mar 28, 2024","696.87","699.82","690.01","698.57","689.23","1,080,900"
"Mar 27, 2024","692.40","697.70","681.91","696.87","687.55","976,300"
"Mar 26, 2024","705.04","707.40","687.57","688.42","679.21","865,100"
"Mar 25, 2024","697.85","708.10","695.86","699.73","690.37","493,200"
"Mar 22, 2024","706.43","718.29","705.21","710.56","701.06","412,700"
"Mar 21, 2024","716.89","727.64","711.53","713.13","703.59","758,200"
"Mar 20, 2024","680.16","698.21","673.57","695.95","686.64","904,400"
"Mar 19, 2024","677.80","686.00","668.70","681.06","671.95","888,500"
"Mar 18, 2024","696.33","705.17","689.27","690.70","681.46","797,900"
"Mar 15, 2024","686.83","691.89","679.71","683.90","674.75","1,669,400"
"Mar 14, 2024","698.46","701.00","687.77","692.33","683.07","934,100"
"Mar 13, 2024","690.60","695.66","682.17","688.71","679.50","1,155,300"
"Mar 12, 2024","691.72","698.85","683.35","698.40","689.06","875,600"
"Mar 11, 2024","690.05","691.43","675.11","685.38","676.21","1,037,600"
"Mar 8, 2024","722.81","724.47","699.21","699.21","689.86","1,121,900"
"Mar 7, 2024","719.28","729.15","719.28","723.26","713.59","1,059,100"
"Mar 6, 2024","711.77","721.47","706.04","715.46","705.89","1,063,700"
"Mar 5, 2024","712.33","716.22","697.81","705.87","696.43","1,107,300"
"Mar 4, 2024","724.75","728.00","716.43","717.81","708.21","751,400"
