Date,Open,High,Low,Close,Adj Close,Volume
2022-05-03,131.47,135.28,130.57,134.20,129.97,258,900
2022-05-02,127.59,132.96,127.27,132.81,128.63,390,900
2022-04-29,130.22,134.57,127.14,127.73,123.71,469,100
2022-04-28,128.69,133.34,125.77,132.03,127.87,548,300
2022-04-27,125.13,131.21,125.13,126.12,122.15,323,200
2022-04-26,132.58,132.64,125.00,126.82,122.82,513,900
2022-04-25,131.13,134.24,129.88,133.94,129.72,398,200
2022-04-22,135.00,138.00,132.21,132.69,128.51,419,800
2022-04-21,145.42,146.23,134.27,135.10,130.84,810,900
2022-04-20,151.31,152.39,144.02,144.52,139.97,253,200
2022-04-19,146.75,151.47,145.73,149.90,145.18,421,400
2022-04-18,145.00,147.81,143.41,146.66,142.04,403,100
2022-04-14,152.95,153.25,145.66,145.92,141.32,256,600
2022-04-13,150.83,154.06,150.47,152.47,147.67,353,300
2022-04-12,152.50,155.65,150.06,150.82,146.07,262,700
2022-04-11,151.79,154.91,148.69,149.00,144.31,306,800
2022-04-08,157.54,159.32,153.74,154.18,149.32,290,300
2022-04-07,159.71,163.49,155.14,158.14,153.16,292,400
2022-04-06,160.27,163.57,158.00,160.55,155.49,337,100
2022-04-05,168.48,168.57,163.14,163.29,158.15,441,700
2022-04-04,168.90,171.38,166.79,169.03,163.70,309,300
2022-04-01,168.04,170.42,165.09,167.39,162.12,341,200
2022-03-31,170.49,173.31,166.76,166.95,161.69,321,000
2022-03-30,174.04,175.60,168.86,169.62,164.28,362,800
2022-03-29,171.43,176.41,169.63,175.55,170.02,385,900
2022-03-28,168.55,170.84,165.03,169.73,164.38,226,400
2022-03-25,168.92,171.69,166.50,168.70,163.38,259,400
2022-03-24,164.46,169.64,162.35,169.35,164.01,538,800
2022-03-23,164.46,166.37,162.00,162.56,157.44,253,600
2022-03-22,163.57,167.20,163.10,165.97,160.74,246,000
2022-03-21,164.57,167.48,162.20,164.62,159.43,321,200
2022-03-18,160.34,166.81,159.01,166.07,160.84,705,200
2022-03-17,159.68,161.21,158.12,160.76,155.70,324,300
2022-03-16,154.97,160.34,153.35,160.12,155.08,468,100
2022-03-15,146.94,154.39,145.92,154.22,149.07,362,300
2022-03-14,155.40,156.32,144.18,146.73,141.83,454,200
2022-03-11,163.49,165.79,156.64,156.81,151.57,379,200
2022-03-10,160.05,164.51,158.07,162.35,156.93,315,200
2022-03-09,164.92,166.00,160.20,162.98,157.54,394,800
2022-03-08,156.20,167.51,155.00,162.07,156.66,568,700
2022-03-07,157.18,162.35,155.16,155.18,150.00,650,100
2022-03-04,155.90,157.65,152.67,156.07,150.86,368,500
2022-03-03,159.68,160.35,154.83,155.91,150.70,186,500
2022-03-02,154.72,161.29,154.26,159.07,153.76,409,600
2022-03-01,154.77,157.05,152.27,154.22,149.07,442,300
2022-02-28,156.04,160.14,151.49,154.91,149.74,458,300
2022-02-25,160.62,161.00,152.21,157.71,152.44,778,200
2022-02-24,133.10,164.75,128.21,163.18,157.73,1,397,700
2022-02-23,138.64,140.76,132.88,132.98,128.54,760,400
2022-02-22,136.12,141.61,134.82,135.90,131.36,620,400
2022-02-18,139.79,142.02,135.84,137.62,133.02,498,800
2022-02-17,145.45,146.73,139.08,139.48,134.82,374,600
2022-02-16,147.59,149.00,143.73,148.35,143.40,269,000
2022-02-15,144.65,149.30,144.32,148.96,143.99,330,300
2022-02-14,141.15,146.16,139.61,141.49,136.77,342,700
2022-02-11,147.62,149.90,140.66,141.58,136.85,329,500
2022-02-10,147.35,154.18,145.87,147.13,142.22,356,700
2022-02-09,149.59,152.17,147.58,152.10,147.02,258,900
2022-02-08,143.86,147.35,143.15,146.77,141.87,270,300
2022-02-07,144.80,148.00,143.88,144.17,139.36,235,100
2022-02-04,140.80,145.07,139.12,144.25,139.43,608,300
2022-02-03,147.82,147.82,141.03,141.31,136.59,544,700
2022-02-02,153.40,154.00,148.85,152.55,147.46,396,300
2022-02-01,154.35,155.00,149.47,153.01,147.90,306,000
2022-01-31,144.19,153.66,143.48,153.51,148.38,527,400
2022-01-28,140.35,143.48,136.92,143.48,138.69,414,500
2022-01-27,148.45,148.80,139.63,140.55,135.86,447,400
2022-01-26,147.94,152.02,144.40,145.93,141.06,378,700
2022-01-25,146.52,149.08,143.34,145.08,140.24,544,500
2022-01-24,142.71,151.29,140.19,150.91,145.87,742,600
2022-01-21,146.47,150.17,144.80,145.53,140.67,546,500
2022-01-20,150.45,152.86,146.00,146.13,141.25,466,800
2022-01-19,152.25,154.43,148.05,149.31,144.32,386,600
2022-01-18,162.23,162.47,151.12,151.42,146.36,533,700
2022-01-14,157.13,164.55,156.50,164.29,158.80,385,400
2022-01-13,163.06,165.58,157.72,157.82,152.55,280,100
2022-01-12,162.74,164.71,159.75,162.00,156.59,298,200
2022-01-11,160.05,163.00,158.34,161.97,156.56,307,900
2022-01-10,158.12,160.36,153.94,160.13,154.78,359,200
2022-01-07,164.46,165.22,158.84,158.85,153.55,429,600
2022-01-06,165.45,169.23,160.97,164.74,159.24,494,000
2022-01-05,175.35,178.75,166.01,166.11,160.56,723,900
2022-01-04,172.40,175.81,169.09,175.26,169.41,711,800
2022-01-03,165.41,171.59,164.01,171.41,165.69,546,600
2021-12-31,165.74,167.43,164.83,165.03,159.52,235,600
2021-12-30,168.05,171.20,165.16,165.35,159.83,574,700
2021-12-29,163.82,167.69,163.63,167.50,161.91,371,300
2021-12-28,161.61,164.67,160.24,163.97,158.50,428,000
2021-12-27,159.73,161.50,158.19,161.35,155.96,276,100
2021-12-23,158.73,160.98,158.61,159.43,154.11,185,500
2021-12-22,156.66,158.81,155.60,158.48,153.19,439,000
2021-12-21,152.53,157.29,151.00,157.26,152.01,611,400
2021-12-20,151.52,152.58,148.34,150.64,145.61,366,300
2021-12-17,148.00,155.69,146.87,153.87,148.73,1,271,300
